time,SM_forecast,SM_forecast_LEAR,SM_cleared,BM_Up_cleared,BM_Down_cleared,reg_cleared,SM_cleared,reg_forecast_pre,reg_forecast_DNN,reg_forecast_LEAR,reg_vol_Up,reg_vol_Down
8/8/2021 0:00,38.5179863,18.99651869,16.02,16.02,3.36,3.36,16.02,44.29,18.49966621,16.31063088,0,-92
8/8/2021 1:00,34.7924118,18.13074747,1.27,1.27,-1.97,-1.97,1.27,59.03,21.80539703,16.64665979,0,-146
8/8/2021 2:00,33.83317184,17.85730601,0.67,0.67,-1.97,-1.97,0.67,57.78,25.6062355,24.93189553,0,-193
8/8/2021 3:00,33.54909134,20.32600758,0.59,0.59,-1.97,-1.97,0.59,57.01,24.61195374,22.56902242,0,-146
8/8/2021 4:00,33.88851166,23.60117134,0.07,0.07,-0.5,-0.5,0.07,58.07,22.09090805,24.2077658,0,-64
8/8/2021 5:00,32.80628967,29.6652331,0.04,0.04,-0.5,-0.5,0.04,60.76,28.94445419,24.97100711,0,-21
8/8/2021 6:00,35.21880341,35.73319464,0.04,0.04,0.04,0.04,0.04,60.84,28.07572174,32.7692035,0,0
8/8/2021 7:00,30.18130112,37.87272122,0.09,0.09,0.09,0.09,0.09,62.83,34.52087021,42.77435187,0,0
8/8/2021 8:00,32.95414352,39.04824935,0.84,0.84,0.84,0.84,0.84,64.14,36.53094864,43.48602965,0,0
8/8/2021 9:00,30.70763588,34.97393237,3,3,3,3,3,59.9,36.9551239,35.70155082,0,0
8/8/2021 10:00,28.79036331,29.91674638,22.89,22.89,22.89,22.89,22.89,56.14,34.4744606,37.76393283,0,0
8/8/2021 11:00,25.74342155,28.43935718,0.1,46.05,0.1,46.05,0.1,53.7,28.55494499,29.97984971,5,0
8/8/2021 12:00,16.76361275,23.78780209,0.05,46,0.05,46,0.05,53.53,19.19815063,28.40646071,21,0
8/8/2021 13:00,10.50819588,17.15913179,0.01,46.05,-24.2,-24.2,0.01,51.56,17.71932983,22.20707721,10,-125
8/8/2021 14:00,15.41716957,15.24705729,-10.79,-10.79,-19.5,-19.5,-10.79,53.54,15.41207886,24.08530434,0,-67
8/8/2021 15:00,17.50749016,24.42334653,-16.09,6.72,-16.09,6.72,-16.09,53.52,14.19445896,28.27799585,97,0
8/8/2021 16:00,29.53818893,37.00890339,-5.8,6.72,-5.8,6.72,-5.8,57.01,25.88839722,39.73672242,94,0
8/8/2021 17:00,45.45637512,52.87473305,0,50,0,50,0,69.08,42.33306503,52.78381534,103,0
8/8/2021 18:00,44.79187775,57.58634509,40.74,55,40.74,40.74,40.74,44.63,44.99069977,56.08804418,0,0
8/8/2021 19:00,51.61974335,56.2168389,62,134.46,62,134.46,62,54,51.23908615,50.16731342,42,0
8/8/2021 20:00,45.87990952,53.59327483,68.05,68.05,68.05,68.05,68.05,53.79,44.64885712,48.24764081,0,0
8/8/2021 21:00,46.03245163,52.06148815,65.9,65.9,65.9,65.9,65.9,43,43.53848267,45.88040932,0,0
8/8/2021 22:00,40.19051743,43.0862365,63.73,64,63.73,63.73,63.73,43,37.58903503,43.24388697,0,0
8/8/2021 23:00,37.05405807,40.8741476,56.58,64,56.58,56.58,56.58,37,32.70243073,34.01223298,206,0
8/9/2021 0:00,44.68041611,39.02548343,44.04,44.04,44.04,44.04,44.04,3.36,32.66496277,40.71219254,0,0
8/9/2021 1:00,42.96288681,37.57659635,39.2,39.2,20.17,20.17,39.2,-1.97,27.61335182,34.31605198,0,-272
8/9/2021 2:00,43.38340378,37.13602137,38.27,38.27,-4,-4,38.27,-1.97,25.12080383,28.27170715,0,-475
8/9/2021 3:00,43.04215622,36.75662695,31.92,31.92,-4,-4,31.92,-1.97,25.09942627,28.40807812,0,-624
8/9/2021 4:00,45.93848038,38.61279065,37.5,37.5,35.09,37.5,37.5,-0.5,24.02548027,29.55787077,0,0
8/9/2021 5:00,60.97606659,52.16721172,50.88,50.88,48,50.88,50.88,-0.5,27.12731552,36.45442641,0,0
8/9/2021 6:00,76.15031433,65.45160881,72.23,72.23,54,72.23,72.23,0.04,46.28936386,52.29791614,0,0
8/9/2021 7:00,77.53194427,67.77008618,82.39,82.39,61.79,82.39,82.39,0.09,50.14715958,52.16578645,0,0
8/9/2021 8:00,74.57174683,61.52147038,86.9,92.96,86.9,86.9,86.9,0.84,48.98484802,52.39968712,0,0
8/9/2021 9:00,69.07538605,55.29814896,79.13,107.57,79.13,107.57,79.13,3,50.09916687,47.29818115,789,0
8/9/2021 10:00,66.48783112,50.87104864,65.49,76,65.49,65.49,65.49,22.89,45.1543541,45.28414769,426,0
8/9/2021 11:00,63.7734642,50.83590997,64.13,74,64.13,64.13,64.13,46.05,35.83624268,40.0502116,309,0
8/9/2021 12:00,62.66947556,44.12079612,62.42,62.42,58.25,58.25,62.42,46,36.1344223,36.39213491,0,-66
8/9/2021 13:00,66.29195404,43.6859036,61.22,61.22,57,57,61.22,-24.2,40.65499878,38.14329993,0,-432
8/9/2021 14:00,69.86801147,46.82970016,61.42,61.42,56.14,56.14,61.42,-19.5,43.35778427,37.7677385,0,-712
8/9/2021 15:00,69.53368378,48.43152265,54.97,54.97,54.97,54.97,54.97,6.72,48.71715546,43.92305771,0,0
8/9/2021 16:00,76.6492157,60.38230214,56.95,56.95,56.95,56.95,56.95,6.72,55.50008774,52.44183623,0,0
8/9/2021 17:00,76.41491699,76.43597545,74.96,74.96,74.96,74.96,74.96,50,58.60991287,68.59246893,0,0
8/9/2021 18:00,87.56995392,90.08368717,91.37,91.37,68.5,68.5,91.37,40.74,72.09734344,83.35769846,0,-2
8/9/2021 19:00,89.35360718,92.84746335,102.91,102.91,68.5,102.91,102.91,134.46,67.41448212,75.00429876,0,0
8/9/2021 20:00,81.16513824,85.17086692,107.61,107.61,107.61,107.61,107.61,68.05,64.83216095,73.25878231,0,0
8/9/2021 21:00,75.4226532,76.44905198,103,103,103,103,103,65.9,61.39487839,65.83108439,0,0
8/9/2021 22:00,66.57894135,65.59695309,96.34,96.34,96.34,96.34,96.34,63.73,53.55378342,57.9037562,0,0
8/9/2021 23:00,63.16116714,61.85568998,83.65,83.65,59,59,83.65,56.58,43.39645386,49.36502533,0,-6
8/10/2021 0:00,63.58513641,60.57051754,73.65,127.74,73.65,127.74,73.65,44.04,55.83835602,57.14603484,27,0
8/10/2021 1:00,60.31694031,58.9285851,70.96,188.25,70.96,188.25,70.96,20.17,54.1619072,47.34698986,199,0
8/10/2021 2:00,62.68408966,53.33444274,67.29,139.84,67.29,139.84,67.29,-4,50.56002045,49.92421362,90,0
8/10/2021 3:00,62.19891357,52.25844371,65.06,66.16,65.06,65.06,65.06,-4,52.80795288,47.27664677,0,0
8/10/2021 4:00,65.46346283,59.2951674,67.24,67.7,67.24,67.24,67.24,37.5,49.03634644,44.38789035,0,0
8/10/2021 5:00,84.7196579,73.56019613,70.51,188.25,70.51,188.25,70.51,50.88,64.98622894,63.27763156,182,0
8/10/2021 6:00,98.07228088,89.85443528,85.96,161.35,85.96,161.35,85.96,72.23,74.62716675,70.60770245,143,0
8/10/2021 7:00,98.25202179,95.84271242,105.23,161.35,105.23,161.35,105.23,82.39,80.33547974,83.64765916,176,0
8/10/2021 8:00,92.22727966,90.08371892,115,250,115,250,115,86.9,63.06077576,64.90902778,668,0
8/10/2021 9:00,90.52944946,81.55484499,106.35,250,106.35,250,106.35,107.57,62.82223129,66.12734105,803,0
8/10/2021 10:00,86.02662659,82.23632071,97.28,250,97.28,250,97.28,65.49,66.23400879,68.52670521,594,0
8/10/2021 11:00,83.21975708,78.11721609,88.12,90.75,61.2,61.2,88.12,64.13,70.85691833,70.61224876,65,-378
8/10/2021 12:00,79.11306763,75.41412487,84.6,84.6,60,60,84.6,58.25,69.31148529,70.20993546,0,-715
8/10/2021 13:00,76.87168121,68.95162181,79.91,79.91,60,60,79.91,57,66.44555664,66.15911729,0,-157
8/10/2021 14:00,85.75085449,72.53564996,74.07,74.07,74.07,74.07,74.07,56.14,59.49769592,63.0539684,0,0
8/10/2021 15:00,81.47642517,74.46073847,75.49,75.49,75.49,75.49,75.49,54.97,68.1688385,63.61140202,0,0
8/10/2021 16:00,89.53504181,85.63379465,80.35,82.78,80.35,80.35,80.35,56.95,70.2376709,67.37152486,172,0
8/10/2021 17:00,96.1000824,106.570783,89.51,91.39,89.51,89.51,89.51,74.96,73.75610352,78.58884964,182,0
8/10/2021 18:00,99.06896973,104.1532596,104.54,106.16,104.54,106.16,104.54,68.5,92.27272797,93.5012188,196,0
8/10/2021 19:00,96.01491547,102.8046895,116.29,201.02,116.29,201.02,116.29,102.91,86.88766479,86.46528724,193,0
8/10/2021 20:00,93.44932556,91.17379908,137.17,194.97,137.17,194.97,137.17,107.61,71.95892334,79.13778536,100,0
8/10/2021 21:00,86.00250244,90.67747355,120,120,120,120,120,103,69.82254028,78.25644448,0,0
8/10/2021 22:00,76.87839508,77.06943198,111.6,111.6,111.6,111.6,111.6,96.34,59.63964462,65.4243331,0,0
8/10/2021 23:00,69.06201172,65.65591612,92.25,92.25,64,92.25,92.25,59,56.05037308,56.26463645,0,0
8/11/2021 0:00,76.55228424,85.69491193,91.07,91.07,64,64,91.07,127.74,53.76859283,51.89785769,0,-16
8/11/2021 1:00,73.9127121,81.23676647,85.1,85.1,85.1,85.1,85.1,188.25,59.21089554,57.55691748,0,0
8/11/2021 2:00,78.93560028,78.29649651,83.93,83.93,83.93,83.93,83.93,139.84,63.14118576,58.61861133,0,0
8/11/2021 3:00,74.37867737,69.74942245,82.1,82.1,82.1,82.1,82.1,65.06,60.85326767,62.29111628,0,0
8/11/2021 4:00,81.84479523,82.1686887,82.32,82.32,82.32,82.32,82.32,67.24,55.80056,58.7396727,0,0
8/11/2021 5:00,99.80431366,90.29877681,88.51,88.51,88.51,88.51,88.51,188.25,68.57597351,72.45723894,0,0
8/11/2021 6:00,110.7077866,104.7308056,107.96,107.96,107.96,107.96,107.96,161.35,92.91226959,88.93004299,0,0
8/11/2021 7:00,115.868988,119.2793644,134.04,180,134.04,180,134.04,161.35,97.97915649,107.4023746,40,0
8/11/2021 8:00,101.4227448,108.8239463,121.61,180,121.61,180,121.61,250,90.87783051,82.86779608,109,0
8/11/2021 9:00,93.42227936,94.84329863,108.98,123.05,108.98,123.05,108.98,250,93.06758118,83.06258889,390,0
8/11/2021 10:00,89.28107452,90.34365436,92.97,92.97,68,68,92.97,250,90.55261993,81.01537869,0,-285
8/11/2021 11:00,87.68424988,79.02099132,88.63,88.63,67.7,88.63,88.63,61.2,83.28883362,72.59253685,0,-314
8/11/2021 12:00,77.51727295,83.08998668,84.6,84.6,67.7,67.7,84.6,60,82.29797363,68.56484144,0,-306
8/11/2021 13:00,84.31770325,79.39939241,82.21,82.21,69,69,82.21,60,76.01670074,64.75687327,0,-63
8/11/2021 14:00,84.57024384,80.13462387,80.29,86.6,80.29,86.6,80.29,74.07,79.73580933,68.28808476,8,0
8/11/2021 15:00,89.2178421,81.00452173,82.96,82.96,67,67,82.96,75.49,91.33326721,67.35927029,0,-137
8/11/2021 16:00,95.30963135,89.69785287,88.05,88.05,67.7,67.7,88.05,80.35,93.1224823,69.47724245,0,-102
8/11/2021 17:00,103.6550293,104.8532366,104.47,104.47,104.47,104.47,104.47,89.51,97.01930237,85.12440007,0,0
8/11/2021 18:00,121.091835,116.9175866,115,115,115,115,115,106.16,114.4797745,110.6809794,0,0
8/11/2021 19:00,109.0127792,118.2767303,128.46,128.46,128.46,128.46,128.46,201.02,118.1845093,100.375857,0,0
8/11/2021 20:00,108.0634155,103.9526035,140.02,140.02,140.02,140.02,140.02,194.97,99.19206238,86.5566472,0,0
8/11/2021 21:00,100.5989304,100.4807094,125.01,125.01,125.01,125.01,125.01,120,95.40689087,83.04728435,0,0
8/11/2021 22:00,91.19895172,82.57046188,117,117,117,117,117,111.6,85.93315887,66.5367869,0,0
8/11/2021 23:00,78.24040985,70.98901537,103,103,103,103,103,92.25,71.65003967,64.37276977,0,0
8/12/2021 0:00,85.77931976,87.18083943,96.67,96.67,96.67,96.67,96.67,64,77.57292938,77.53238897,0,0
8/12/2021 1:00,85.21015167,83.77815551,91.7,91.7,68,68,91.7,85.1,61.71703339,68.79139863,0,-9
8/12/2021 2:00,78.28031921,81.45737712,90.05,90.05,65,65,90.05,83.93,76.59106445,75.10638291,0,-10
8/12/2021 3:00,83.22426605,82.0250607,87,87,64,64,87,82.1,63.91600037,71.12922027,0,-9
8/12/2021 4:00,88.90551758,85.89006402,84.64,147.9,84.64,147.9,84.64,82.32,73.74732971,73.41508027,85,0
8/12/2021 5:00,109.3427963,107.1731546,87.02,87.02,87.02,87.02,87.02,88.51,79.99636841,89.9602622,0,0
8/12/2021 6:00,124.5550842,129.5558293,106.92,106.92,106.92,106.92,106.92,107.96,115.4241257,106.6754927,0,0
8/12/2021 7:00,142.1401978,125.8342546,120,120,120,120,120,180,122.8391113,109.3885233,0,0
8/12/2021 8:00,118.7188416,112.5611516,120.77,120.77,120.77,120.77,120.77,180,103.4296951,96.14418649,0,0
8/12/2021 9:00,104.39505,101.281264,109,109,109,109,109,123.05,98.6995697,94.29361178,0,0
8/12/2021 10:00,101.4517517,95.87520646,102.72,102.72,66,66,102.72,68,95.30177307,90.52478567,0,-222
8/12/2021 11:00,92.61605072,94.66087837,98.06,98.06,65,65,98.06,88.63,103.9112473,81.8140258,0,-471
8/12/2021 12:00,90.33393097,85.12194727,95,95,66,66,95,67.7,95.66691589,72.68451028,0,-359
8/12/2021 13:00,88.43664551,83.0190591,91.94,91.94,65.92,65.92,91.94,69,95.75932312,73.95656805,0,-282
8/12/2021 14:00,99.23225403,84.01233158,92.99,92.99,66,66,92.99,86.6,98.56002045,72.71066563,0,-245
8/12/2021 15:00,89.72528076,87.20941213,94.95,98.28,94.95,94.95,94.95,67,92.44204712,75.81684616,119,0
8/12/2021 16:00,96.4099884,100.8963103,100.91,140,100.91,140,100.91,67.7,104.8510818,88.36706223,591,0
8/12/2021 17:00,115.7606277,121.9574792,111.4,194.96,111.4,194.96,111.4,104.47,110.0535965,101.9541357,145,0
8/12/2021 18:00,118.2523499,126.2803932,126.79,140,126.79,140,126.79,115,129.7580261,121.1110425,26,0
8/12/2021 19:00,125.1997375,124.1246458,145,161.35,145,161.35,145,128.46,130.432724,122.8309574,91,0
8/12/2021 20:00,114.8483963,120.5007152,144,154.63,144,154.63,144,140.02,125.2708054,117.4287765,37,0
8/12/2021 21:00,110.513443,107.7635561,133.37,133.37,133.37,133.37,133.37,125.01,110.5884476,103.5750005,0,0
8/12/2021 22:00,97.81072235,91.24799393,119,119,119,119,119,117,97.73957825,86.4097961,0,0
8/12/2021 23:00,92.04977417,80.48420275,107.12,107.12,66,66,107.12,103,90.82266235,74.74917638,0,-16
8/13/2021 0:00,94.18417358,85.28137543,94.87,94.87,66,66,94.87,96.67,58.1042366,58.35715424,0,-31
8/13/2021 1:00,87.19065094,81.54292776,85.37,85.37,66,66,85.37,68,65.72502899,60.74555613,0,-43
8/13/2021 2:00,85.41524506,78.32226612,81.01,81.01,66,66,81.01,65,67.74329376,59.570108,0,-14
8/13/2021 3:00,87.859375,80.31859767,79.96,79.96,66,66,79.96,64,60.50886536,58.09925955,0,-16
8/13/2021 4:00,92.85647583,82.04233092,81.3,81.3,66,66,81.3,147.9,66.19775391,56.46015015,0,-26
8/13/2021 5:00,112.7051239,96.17745364,85.26,85.26,67,67,85.26,87.02,81.41168213,72.32652625,0,-26
8/13/2021 6:00,123.1903,104.3892998,113,113,70.03,70.03,113,106.92,94.63464355,85.92471508,0,-25
8/13/2021 7:00,129.4570465,109.034752,124,124,65,65,124,120,93.83535004,83.76825488,0,-23
8/13/2021 8:00,107.1671753,97.93621274,121.93,121.93,73.59,73.59,121.93,120.77,87.43627167,77.19361594,0,-11
8/13/2021 9:00,102.705925,84.14002777,109.66,109.66,109.66,109.66,109.66,109,88.54247284,75.59644422,0,0
8/13/2021 10:00,100.7391357,76.43382005,99.98,99.98,99.98,99.98,99.98,66,80.89364624,72.43488218,0,0
8/13/2021 11:00,91.66329193,69.03754489,88.02,88.02,65,65,88.02,65,80.55664063,58.56688828,0,-81
8/13/2021 12:00,88.28778076,62.89485759,83.75,83.75,66,66,83.75,66,71.77132416,52.36557619,0,-27
8/13/2021 13:00,79.05556488,57.94579784,74.05,74.05,64,64,74.05,65.92,56.10245132,46.7397131,0,-4
8/13/2021 14:00,79.68538666,56.33886086,72.04,72.04,61,61,72.04,66,60.44018173,43.75036501,0,-295
8/13/2021 15:00,80.93714905,58.42773435,71.86,71.86,61,61,71.86,94.95,53.31195068,44.98490125,0,-150
8/13/2021 16:00,90.00228882,69.88774189,72.58,72.58,72.58,72.58,72.58,140,62.84341049,56.9523871,0,0
8/13/2021 17:00,95.74372864,79.43969933,86.13,86.13,86.13,86.13,86.13,194.96,90.31813812,70.01065234,0,0
8/13/2021 18:00,112.2828674,86.43032851,104.91,104.91,104.91,104.91,104.91,140,89.97916412,73.95525553,0,0
8/13/2021 19:00,113.7734985,79.62627403,117.48,117.48,117.48,117.48,117.48,161.35,100.4455261,71.78197444,0,0
8/13/2021 20:00,103.6565933,77.57089057,115.68,115.68,55.34,115.68,115.68,154.63,92.57884216,68.72863181,0,-68
8/13/2021 21:00,96.75326538,76.64472824,115.77,115.77,52,52,115.77,133.37,81.8471756,63.09282062,0,-109
8/13/2021 22:00,87.93202972,72.21911386,106.91,106.91,-3,-3,106.91,119,68.27671814,55.74774135,0,-197
8/13/2021 23:00,81.27577972,64.13545692,92.19,92.19,92.19,92.19,92.19,66,68.84144592,47.91668008,0,0
8/14/2021 0:00,79.53702545,71.32062515,78.02,78.02,78.02,78.02,78.02,66,50.87120819,55.456098,0,0
8/14/2021 1:00,70.99658966,67.53537836,75.66,75.66,75.66,75.66,75.66,66,39.99180222,46.54856383,0,0
8/14/2021 2:00,71.11322021,65.98967013,71.55,71.55,71.55,71.55,71.55,66,45.91528702,49.59318731,0,0
8/14/2021 3:00,77.88490295,67.97585537,69.45,161.35,69.45,161.35,69.45,66,34.87459183,47.59437276,109,0
8/14/2021 4:00,73.81032562,65.53443804,69.06,161.35,69.06,161.35,69.06,66,37.5199585,44.23979639,104,0
8/14/2021 5:00,83.17996979,72.07739254,69.2,154.63,69.2,154.63,69.2,67,44.43766403,56.42744231,79,0
8/14/2021 6:00,92.6322937,78.08105856,69.7,154.63,69.7,154.63,69.7,70.03,56.87744141,53.3621035,64,0
8/14/2021 7:00,91.04428101,67.77019268,73.51,73.51,73.51,73.51,73.51,65,56.05911636,49.4888254,0,0
8/14/2021 8:00,80.06041718,66.82261558,75.02,76,75.02,75.02,75.02,73.59,60.42310715,53.17722265,0,0
8/14/2021 9:00,76.55499268,60.21208906,73.86,75.18,73.86,73.86,73.86,109.66,43.38204575,48.50464158,0,0
8/14/2021 10:00,59.58655548,57.59808391,63.26,63.26,63.26,63.26,63.26,99.98,41.84991074,51.36941541,0,0
8/14/2021 11:00,56.51044846,51.78222373,58.08,58.08,30,30,58.08,65,32.33631134,45.29709114,0,-8
8/14/2021 12:00,48.15699768,45.84224217,50.44,50.44,17.35,17.35,50.44,66,30.25155067,37.96879684,0,-9
8/14/2021 13:00,43.40764236,41.09441077,1.48,1.48,1.48,1.48,1.48,64,26.65163231,33.97414847,0,0
8/14/2021 14:00,47.1738472,40.93096215,0,0,0,0,0,61,19.28635025,30.16835939,0,0
8/14/2021 15:00,51.55252075,45.58020432,9.89,9.89,1,1,9.89,61,18.31658936,38.73868816,0,-19
8/14/2021 16:00,65.57714844,56.78878063,50.35,50.35,19.28,19.28,50.35,72.58,39.86362839,44.08426444,0,-6
8/14/2021 17:00,79.20548248,71.44919611,58.85,58.85,58.85,58.85,58.85,86.13,54.65382767,51.74930397,0,0
8/14/2021 18:00,85.89395905,75.29338447,75.12,75.12,75.12,75.12,75.12,104.91,70.27856445,64.80887707,0,0
8/14/2021 19:00,79.18466187,72.71956491,78.98,78.98,78.98,78.98,78.98,117.48,65.2984314,57.14880558,0,0
8/14/2021 20:00,83.48173523,67.74013708,86.43,86.43,44.18,86.43,86.43,115.68,51.15143967,53.24449489,0,0
8/14/2021 21:00,74.61930847,66.92632187,76.43,76.43,76.43,76.43,76.43,52,64.03881073,56.33177446,0,0
8/14/2021 22:00,66.28259277,58.68444272,75.77,75.77,75.77,75.77,75.77,-3,62.76618576,53.16270325,0,0
8/14/2021 23:00,64.62511444,53.71106407,74.46,74.46,29,74.46,74.46,92.19,38.49463654,41.32504959,0,0
8/15/2021 0:00,65.13899231,66.34693964,73.7,73.7,29,73.7,73.7,78.02,36.79122162,32.48763865,0,0
8/15/2021 1:00,63.12870789,64.05145338,69.88,69.88,69.88,69.88,69.88,75.66,33.05313492,30.55901681,0,0
8/15/2021 2:00,60.01294327,61.4041397,64.92,65.1,64.92,64.92,64.92,71.55,38.0952034,32.91056523,0,0
8/15/2021 3:00,63.56545258,60.79759059,62.43,65.1,62.43,62.43,62.43,161.35,33.05784225,29.91741683,0,0
8/15/2021 4:00,62.46822739,57.4496227,59.72,59.72,59.72,59.72,59.72,161.35,29.69915009,29.18912933,0,0
8/15/2021 5:00,65.76793671,56.86258072,59.98,72.29,59.98,59.98,59.98,154.63,29.77230835,33.50624165,0,0
8/15/2021 6:00,73.73342896,57.47347959,59.01,72.29,59.01,59.01,59.01,154.63,44.26077271,35.33352659,0,0
8/15/2021 7:00,76.24510956,61.32037727,58.34,73,58.34,58.34,58.34,73.51,42.36539459,29.86603141,5,0
8/15/2021 8:00,72.32646942,61.81603193,57.53,73,57.53,73,57.53,75.02,39.07577515,40.37090172,412,0
8/15/2021 9:00,69.3948822,52.53046962,53.54,71,53.54,53.54,53.54,73.86,47.3492012,37.38228397,284,0
8/15/2021 10:00,63.42131424,51.22991074,53.67,53.67,42,42,53.67,63.26,40.92764664,34.52519745,0,-197
8/15/2021 11:00,63.92563248,41.74059432,53.05,53.05,34,53.05,53.05,30,27.83315849,29.33643079,0,0
8/15/2021 12:00,52.64427185,34.58547816,52.95,71,52.95,52.95,52.95,17.35,17.03544807,20.28592318,0,0
8/15/2021 13:00,47.38684082,35.56243852,30.06,71,0,30.06,30.06,1.48,1.486067295,19.83292632,125,-189
8/15/2021 14:00,53.12270737,41.4622809,12.5,12.5,0,0,12.5,0,25.19763374,21.00453984,0,-77
8/15/2021 15:00,61.2535553,48.31660727,20.41,20.41,20.28,20.28,20.41,1,31.91320038,32.11639804,0,-5
8/15/2021 16:00,78.10061646,69.09329763,51.32,72,51.32,51.32,51.32,19.28,53.35591125,46.64424846,0,0
8/15/2021 17:00,96.0134964,103.3942471,67.05,76,67.05,67.05,67.05,58.85,73.5691452,66.65013032,219,0
8/15/2021 18:00,106.4977417,114.1343895,82.5,82.5,82.5,82.5,82.5,75.12,92.5366745,78.53650791,0,0
8/15/2021 19:00,108.3714066,125.5368,91.99,91.99,91.99,91.99,91.99,78.98,93.74752808,72.62874064,0,0
8/15/2021 20:00,103.9667587,116.4931355,94.95,161.36,94.95,161.36,94.95,86.43,86.17441559,73.97094437,129,0
8/15/2021 21:00,101.6562195,114.2490323,93.45,177.43,93.45,177.43,93.45,76.43,74.4624176,59.84520621,218,0
8/15/2021 22:00,94.0851593,99.46337821,86.77,200.35,86.77,200.35,86.77,75.77,67.78607178,62.50666512,211,0
8/15/2021 23:00,86.81202698,82.60571504,76.95,79.72,76.95,76.95,76.95,74.46,52.11489487,59.76267597,7,0
8/16/2021 0:00,66.83058929,64.24132153,68.19,68.19,54.13,68.19,68.19,73.7,54.28271484,57.28354358,0,0
8/16/2021 1:00,67.88344574,63.05026682,65.03,77,54.04,65.03,65.03,69.88,46.40329361,51.83688054,414,-35
8/16/2021 2:00,62.40901566,61.67489911,62.08,77,62.08,62.08,62.08,64.92,50.07765961,55.39917547,314,0
8/16/2021 3:00,63.43734741,62.1981068,60.13,71,60.13,60.13,60.13,62.43,43.00789642,53.70663134,171,0
8/16/2021 4:00,71.66853333,71.06046168,60.82,71,60.82,60.82,60.82,59.72,47.16186905,61.97098781,116,0
8/16/2021 5:00,86.73082733,88.29473923,68.06,75.5,68.06,68.06,68.06,59.98,54.93194962,58.39732876,58,0
8/16/2021 6:00,97.45314026,100.6023515,90.25,105,90.25,90.25,90.25,59.01,74.97694397,79.55038931,0,0
8/16/2021 7:00,98.37299347,107.9661631,100.48,150,100.48,150,100.48,58.34,83.18692017,82.44227837,276,0
8/16/2021 8:00,90.74702454,102.4034113,96.73,150,96.73,150,96.73,73,79.23928833,87.90170831,278,0
8/16/2021 9:00,78.50473785,85.64717542,80,80,80,80,80,53.54,71.96369171,73.87220895,0,0
8/16/2021 10:00,77.40391541,81.55832902,76,76,76,76,76,42,65.27296448,68.05536165,0,0
8/16/2021 11:00,75.32366943,75.2047316,72.84,72.84,72.84,72.84,72.84,53.05,59.06046677,58.10098793,0,0
8/16/2021 12:00,67.1785965,60.72193356,71.28,71.28,-15.46,-15.46,71.28,52.95,61.76900101,52.5283286,0,-128
8/16/2021 13:00,67.58307648,58.55629929,69.72,69.72,-20.17,-20.17,69.72,30.06,52.26755142,48.58620714,0,-214
8/16/2021 14:00,61.14384079,58.5537499,68.96,68.96,62,62,68.96,0,60.33259964,48.99063737,0,-8
8/16/2021 15:00,71.00046539,65.7581764,67.8,100.85,67.8,100.85,67.8,20.28,63.25786972,55.20551658,3,0
8/16/2021 16:00,80.56750488,81.83866178,67.98,67.98,62,62,67.98,51.32,61.52897263,68.11908835,0,-3
8/16/2021 17:00,91.94747925,105.8863169,70.16,70.16,65,65,70.16,67.05,86.72558594,84.7397628,0,-5
8/16/2021 18:00,101.0785065,122.3603792,71.58,71.58,71.58,71.58,71.58,82.5,109.5377808,118.9951589,0,0
8/16/2021 19:00,100.3178864,116.9476122,78.13,88,78.13,78.13,78.13,91.99,90.56413269,90.57237081,78,0
8/16/2021 20:00,97.02326965,99.3344405,79.12,88,79.12,79.12,79.12,161.36,89.86962128,85.30901146,62,0
8/16/2021 21:00,85.13833618,86.76917439,76.9,80,76.9,76.9,76.9,177.43,78.23725891,63.70130664,40,0
8/16/2021 22:00,77.74081421,72.83791769,68.4,80,68.4,68.4,68.4,200.35,67.10983276,59.77632618,298,0
8/16/2021 23:00,67.32277679,64.25057592,60.02,77,60.02,77,60.02,76.95,67.567276,56.55757114,193,0
8/17/2021 0:00,54.60286713,55.20005328,61.11,61.11,47.47,61.11,61.11,68.19,42.07416534,46.93876096,0,-253
8/17/2021 1:00,54.63328552,51.70244027,59.45,59.45,48,48,59.45,65.03,44.40777969,45.15129348,0,-106
8/17/2021 2:00,53.61502457,51.76242358,48.52,48.52,-5,-5,48.52,62.08,47.94091797,43.67262453,0,-454
8/17/2021 3:00,53.97003937,52.14569505,37.59,37.59,-16.81,-16.81,37.59,60.13,43.46318436,45.960767,0,-124
8/17/2021 4:00,58.29537964,54.84647466,35.11,35.11,-20.98,-20.98,35.11,60.82,41.7921524,49.32083589,0,-241
8/17/2021 5:00,72.46035767,71.19523769,50.06,50.06,-20.84,-20.84,50.06,68.06,51.04278564,57.58853563,0,-426
8/17/2021 6:00,76.29415131,76.04764178,64.35,64.35,44.12,64.35,64.35,90.25,73.70498657,72.23674884,0,-757
8/17/2021 7:00,76.64605713,82.44700881,73.49,73.49,53,53,73.49,150,76.21607971,69.74556283,0,-71
8/17/2021 8:00,69.74434662,67.67712648,71.17,77.11,71.17,71.17,71.17,150,63.31403732,56.04207285,15,0
8/17/2021 9:00,61.45975113,58.24481782,69.3,77.11,69.3,69.3,69.3,80,58.59164047,51.58173395,48,0
8/17/2021 10:00,56.27384186,55.75995115,68.84,75,68.84,68.84,68.84,76,59.20281601,43.54909921,30,0
