Time (UTC),Spot Price 2025,Spot Price 2035,Spot Price 2045,DA forecast,Realised production
2014-01-22 15.59.56,47.806,51.324,46.035,0.8184,0.4916
2014-01-22 16.59.56,46.755,51.324,46.035,0.7601,0.4851
2014-01-22 17.59.56,46.667,51.324,46.035,0.7935,0.4612
2014-01-22 18.59.56,45.688,51.324,46.035,0.8479,0.4568
2014-01-22 19.59.56,45.366,51.324,46.035,0.925,0.4555
2014-01-22 20.59.56,44.59,51.324,46.035,0.9422,0.4431
2014-01-22 21.59.56,42.199,51.324,46.035,0.9257,0.415
2014-01-22 22.59.56,42.199,51.324,46.035,0.8832,0.417
2014-01-22 23.59.56,35.506,46.256,31.882,0.3106,0.437
2014-01-23 00.59.56,35.046,46.109,31.882,0.3185,0.4229
2014-01-23 01.59.56,35.046,46.172,31.882,0.3286,0.4191
2014-01-23 02.59.56,35.046,46.109,31.882,0.3192,0.4386
2014-01-23 03.59.56,35.189,46.109,31.882,0.2984,0.4631
2014-01-23 04.59.56,39.261,46.418,31.882,0.2902,0.4936
2014-01-23 05.59.56,43.31,47.575,31.399,0.2534,0.5288
2014-01-23 06.59.56,44.718,48.572,31.664,0.2292,0.5694
2014-01-23 07.59.56,44.345,48.199,31.556,0.2391,0.5903
2014-01-23 08.59.56,37.5,46.403,30.278,0.3034,0.6526
2014-01-23 09.59.56,37.36,46.172,30.015,0.3135,0.6348
2014-01-23 10.59.56,36.553,46.172,30.015,0.3636,0.6888
2014-01-23 11.59.56,34.882,46.172,30.015,0.4174,0.688
2014-01-23 12.59.56,36.745,46.172,30.756,0.4413,0.6814
2014-01-23 13.59.56,35.805,46.172,30.775,0.3998,0.6958
2014-01-23 14.59.56,35.506,46.109,31.882,0.3687,0.7
2014-01-23 15.59.56,33.482,46.109,31.882,0.2803,0.6556
2014-01-23 16.59.56,32.179,46.109,31.882,0.2464,0.6327
2014-01-23 17.59.56,32.025,46.109,31.882,0.2502,0.6597
2014-01-23 18.59.56,31.535,46.109,31.882,0.2567,0.7286
2014-01-23 19.59.56,31.535,46.109,31.882,0.2132,0.6449
2014-01-23 20.59.56,31.535,46.109,31.882,0.2883,0.6033
2014-01-23 21.59.56,31.535,46.109,31.882,0.2374,0.506
2014-01-23 22.59.56,31.535,46.109,31.882,0.2852,0.5702
2014-01-23 23.59.56,30.523,45.063,35.224,0.7798,0.6075
2014-01-24 00.59.56,29.039,45.063,35.224,0.789,0.6107
2014-01-24 01.59.56,31.527,45.063,35.224,0.6923,0.5968
2014-01-24 02.59.56,32.043,45.063,35.224,0.5911,0.5665
2014-01-24 03.59.56,32.714,45.063,35.224,0.5954,0.5607
2014-01-24 04.59.56,34.23,45.244,35.224,0.6562,0.5432
2014-01-24 05.59.56,34.667,45.97,35.167,0.7147,0.5559
2014-01-24 06.59.56,37.498,46.405,35.614,0.7201,0.5759
2014-01-24 07.59.56,35.856,46.35,35.253,0.6729,0.5204
2014-01-24 08.59.56,35.408,46.037,33.76,0.6562,0.4286
2014-01-24 09.59.56,34.667,45.297,33.164,0.8327,0.4688
2014-01-24 10.59.56,34.667,45.297,33.164,0.8577,0.4454
2014-01-24 11.59.56,34.337,45.592,33.186,0.9208,0.4587
2014-01-24 12.59.56,34.667,46.242,35.224,0.8224,0.3819
2014-01-24 13.59.56,34.668,46.242,35.224,0.7669,0.3199
2014-01-24 14.59.56,34.668,46.35,35.224,0.8446,0.3428
2014-01-24 15.59.56,34.667,46.242,35.224,0.8291,0.3547
2014-01-24 16.59.56,33.939,45.89,35.224,0.7069,0.3275
2014-01-24 17.59.56,33.11,45.244,35.224,0.7286,0.3425
2014-01-24 18.59.55,32.464,45.063,35.224,0.8965,0.406
2014-01-24 19.59.55,24.409,45.063,35.224,0.9374,0.4485
2014-01-24 20.59.55,24.019,45.063,35.224,0.9746,0.5349
2014-01-24 21.59.55,24.019,45.063,35.224,0.9989,0.693
2014-01-24 22.59.55,24.019,45.063,35.224,0.9873,0.6517
2014-01-24 23.59.55,26.863,24.226,13.877,0.4978,0.4912
2014-01-25 00.59.55,26.863,24.226,13.877,0.4428,0.4506
2014-01-25 01.59.55,26.863,24.226,13.877,0.5352,0.5491
2014-01-25 02.59.55,26.863,24.226,13.877,0.6386,0.6434
2014-01-25 03.59.55,26.863,24.226,13.877,0.749,0.6911
2014-01-25 04.59.55,26.863,24.226,13.877,0.7621,0.7189
2014-01-25 05.59.55,26.863,24.226,13.877,0.6809,0.717
2014-01-25 06.59.55,30.569,24.21,13.877,0.5995,0.6992
2014-01-25 07.59.55,28.827,23.168,13.487,0.6882,0.7407
2014-01-25 08.59.55,27.321,23.059,12.64,0.8193,0.796
2014-01-25 09.59.55,26.62,24.011,12.64,0.7442,0.7062
2014-01-25 10.59.55,26.62,24.059,12.64,0.8166,0.7203
2014-01-25 11.59.55,26.62,24.059,12.64,0.8196,0.7549
2014-01-25 12.59.55,26.62,24.226,12.722,0.7364,0.7554
2014-01-25 13.59.55,26.863,24.226,13.799,0.7811,0.7668
2014-01-25 14.59.55,28.243,24.674,13.877,0.8252,0.8401
2014-01-25 15.59.55,29,24.226,13.877,0.929,0.9364
2014-01-25 16.59.55,30.569,24.226,13.877,0.9531,0.9613
2014-01-25 17.59.55,28.33,24.226,13.877,0.9165,0.9637
2014-01-25 18.59.55,28.243,24.226,13.877,0.9274,0.96
2014-01-25 19.59.55,28.243,24.226,13.877,0.9853,0.9785
2014-01-25 20.59.55,27.654,24.226,13.877,0.9842,0.9787
2014-01-25 21.59.55,27.654,24.226,13.877,0.9599,0.9433
2014-01-25 22.59.55,26.863,24.226,13.877,0.9194,0.8652
2014-01-25 23.59.55,22.709,30.919,18.284,0.6284,0.7424
2014-01-26 00.59.55,22.709,30.919,18.284,0.5271,0.6288
2014-01-26 01.59.55,22.709,30.919,18.284,0.5774,0.5787
2014-01-26 02.59.55,22.914,32.625,18.284,0.6655,0.576
2014-01-26 03.59.55,22.914,32.655,18.284,0.5741,0.5487
2014-01-26 04.59.55,22.938,32.674,18.284,0.4807,0.4484
2014-01-26 05.59.55,24.02,32.674,18.284,0.4515,0.4136
2014-01-26 06.59.55,29.638,32.674,18.284,0.3876,0.4242
2014-01-26 07.59.55,25.129,31.997,18.184,0.3924,0.4936
2014-01-26 08.59.55,23.961,31.01,17.158,0.4575,0.5226
2014-01-26 09.59.55,23.443,31.01,17.158,0.435,0.5146
2014-01-26 10.59.55,22.896,31.01,17.158,0.4407,0.5454
2014-01-26 11.59.55,22.914,31.01,17.158,0.4897,0.5763
2014-01-26 12.59.55,22.914,31.478,17.241,0.5031,0.5617
2014-01-26 13.59.55,23.052,32.674,18.284,0.5556,0.6108
2014-01-26 14.59.55,23.399,31,18.284,0.5457,0.6029
2014-01-26 15.59.55,25.087,30.919,18.284,0.5826,0.5853
2014-01-26 16.59.55,28.71,30.919,18.284,0.5697,0.5793
2014-01-26 17.59.55,24.936,30.919,18.284,0.5046,0.5812
2014-01-26 18.59.55,22.841,30.919,18.284,0.4733,0.5928
2014-01-26 19.59.55,22.709,30.919,18.284,0.4548,0.5727
2014-01-26 20.59.55,22.709,30.919,18.284,0.4158,0.5819
2014-01-26 21.59.55,22.709,30.919,18.284,0.4076,0.5344
2014-01-26 22.59.55,22.709,30.919,18.284,0.3996,0.5992
2014-01-26 23.59.55,23.888,25.459,13.772,0.604,0.6487
2014-01-27 00.59.55,23.888,25.459,13.772,0.5328,0.6991
2014-01-27 01.59.55,23.888,25.459,13.772,0.5707,0.8035
2014-01-27 02.59.55,23.888,25.459,13.772,0.5225,0.784
2014-01-27 03.59.55,23.888,25.459,13.772,0.6001,0.8619
2014-01-27 04.59.55,23.888,25.459,13.772,0.6796,0.9097
2014-01-27 05.59.55,27.189,25.571,13.538,0.8053,0.9496
2014-01-27 06.59.55,31.298,25.571,13.476,0.9427,0.9834
2014-01-27 07.59.55,31.25,25.571,13.249,0.9871,0.9997
2014-01-27 08.59.55,30.535,19.8,11.806,0.9848,0.9999
2014-01-27 09.59.55,30.535,19.373,11.536,0.9585,0.991
2014-01-27 10.59.55,24.475,19.373,11.536,0.944,0.9766
2014-01-27 11.59.55,24.332,19.649,11.536,0.7822,0.9237
2014-01-27 12.59.55,28.262,23.693,12.756,0.6735,0.8976
2014-01-27 13.59.55,31.245,23.693,13.228,0.5241,0.8076
2014-01-27 14.59.55,32.245,25.459,13.772,0.4659,0.7167
2014-01-27 15.59.55,32.245,25.459,13.772,0.4932,0.7189
2014-01-27 16.59.55,31.245,25.459,13.772,0.5046,0.6986
2014-01-27 17.59.55,31.245,25.459,13.772,0.4317,0.6329
2014-01-27 18.59.55,30.535,25.459,13.772,0.4013,0.5827
2014-01-27 19.59.55,30.535,25.459,13.772,0.3643,0.5093
2014-01-27 20.59.55,30.535,25.459,13.772,0.3511,0.4273
2014-01-27 21.59.55,30.535,25.459,13.772,0.306,0.3478
2014-01-27 22.59.55,28.317,25.459,13.772,0.2757,0.3258
2014-01-27 23.59.55,30.952,44.371,16.694,0.2111,0.3112
2014-01-28 00.59.55,30.952,44.371,16.694,0.1987,0.3017
2014-01-28 01.59.55,30.952,44.371,16.694,0.1843,0.3043
2014-01-28 02.59.55,30.952,44.371,16.694,0.2199,0.3335
2014-01-28 03.59.55,30.952,44.371,16.694,0.2634,0.3797
2014-01-28 04.59.55,30.952,44.371,16.694,0.3289,0.4233
2014-01-28 05.59.55,31.601,44.371,16.489,0.3887,0.4589
2014-01-28 06.59.55,33.059,44.671,16.056,0.4809,0.4922
2014-01-28 07.59.55,31.801,41.283,15.892,0.5068,0.5073
2014-01-28 08.59.55,30.767,41.866,13.826,0.5012,0.506
2014-01-28 09.59.55,28.458,41.916,13.826,0.4813,0.4286
2014-01-28 10.59.55,28.458,41.916,13.826,0.4897,0.4633
2014-01-28 11.59.55,30.952,41.916,13.924,0.3974,0.4603
2014-01-28 12.59.55,31.801,41.916,15.623,0.2911,0.4332
2014-01-28 13.59.55,31.801,42.461,15.918,0.2649,0.506
2014-01-28 14.59.55,31.773,44.371,16.361,0.2867,0.5929
2014-01-28 15.59.55,31.601,44.371,16.694,0.2758,0.617
2014-01-28 16.59.55,30.952,44.371,16.694,0.2831,0.6356
2014-01-28 17.59.55,30.952,44.371,16.694,0.3278,0.6352
2014-01-28 18.59.55,30.952,44.371,16.694,0.4059,0.6225
2014-01-28 19.59.55,30.952,44.371,16.694,0.4499,0.6161
2014-01-28 20.59.55,30.952,44.371,16.694,0.4206,0.601
2014-01-28 21.59.55,31.801,44.371,16.694,0.2648,0.4054
2014-01-28 22.59.54,31.801,44.371,16.694,0.29,0.4358
2014-01-28 23.59.54,31.497,45.176,14.125,0.5628,0.4805
2014-01-29 00.59.54,31.497,45.176,14.125,0.5752,0.4963
2014-01-29 01.59.54,31.497,45.176,14.125,0.5841,0.4848
2014-01-29 02.59.54,31.497,45.176,14.125,0.5236,0.4789
2014-01-29 03.59.54,31.497,45.176,14.125,0.5549,0.5274
2014-01-29 04.59.54,31.497,45.176,14.125,0.6242,0.5548
2014-01-29 05.59.54,31.932,45.176,13.694,0.6873,0.6079
2014-01-29 06.59.54,34.856,45.223,13.604,0.8298,0.6962
2014-01-29 07.59.54,32.732,43.97,13.373,0.8998,0.7623
2014-01-29 08.59.54,32.732,43.369,12.499,0.9547,0.8305
2014-01-29 09.59.54,31.514,42.972,11.698,0.928,0.775
2014-01-29 10.59.54,31.514,42.059,11.698,0.9174,0.7923
2014-01-29 11.59.54,30.543,42.059,11.711,0.9242,0.8395
2014-01-29 12.59.54,30.543,42.17,11.75,0.9495,0.8773
2014-01-29 13.59.54,30.862,43.6,13.221,0.9837,0.9213
2014-01-29 14.59.54,30.862,43.642,13.984,0.9833,0.9441
2014-01-29 15.59.54,31.497,45.176,14.125,0.9469,0.9091
2014-01-29 16.59.54,31.806,45.176,14.125,0.9068,0.8277
2014-01-29 17.59.54,31.497,45.176,14.125,0.8832,0.7042
2014-01-29 18.59.54,31.497,45.176,14.125,0.8563,0.6263
2014-01-29 19.59.54,31.497,45.176,14.125,0.7691,0.5463
2014-01-29 20.59.54,31.875,45.176,14.125,0.6469,0.4807
2014-01-29 21.59.54,33.113,45.176,14.125,0.5527,0.3711
2014-01-29 22.59.54,32.187,45.176,14.125,0.5553,0.3624
2014-01-29 23.59.54,31.267,47.259,17.652,0.2601,0.3605
2014-01-30 00.59.54,31.267,47.259,17.652,0.2753,0.3218
2014-01-30 01.59.54,31.267,47.259,17.652,0.3652,0.3376
2014-01-30 02.59.54,31.267,47.259,17.652,0.4608,0.3876
2014-01-30 03.59.54,31.267,47.259,17.652,0.4801,0.3947
2014-01-30 04.59.54,31.267,47.259,17.652,0.4747,0.3768
2014-01-30 05.59.54,32.042,46.788,17.336,0.4227,0.3642
2014-01-30 06.59.54,41.838,46.788,17.538,0.376,0.4357
2014-01-30 07.59.54,31.87,46.193,16.691,0.3962,0.4555
2014-01-30 08.59.54,31.87,45.158,14.756,0.429,0.4466
2014-01-30 09.59.54,33.619,45.391,14.756,0.4617,0.4338
2014-01-30 10.59.54,32.182,45.391,15.64,0.4948,0.4526
2014-01-30 11.59.54,31.267,45.391,16.917,0.4008,0.4492
2014-01-30 12.59.54,31.267,46.502,17.046,0.3092,0.4114
2014-01-30 13.59.54,31.267,46.61,17.387,0.2529,0.3611
2014-01-30 14.59.54,32.159,47.259,17.595,0.2695,0.3844
2014-01-30 15.59.54,32.182,47.259,17.652,0.2513,0.3726
2014-01-30 16.59.54,32.182,47.259,17.652,0.2255,0.3345
2014-01-30 17.59.54,31.267,47.259,17.652,0.1739,0.2646
2014-01-30 18.59.54,31.267,47.259,17.652,0.1258,0.223
2014-01-30 19.59.54,31.877,48.489,17.652,0.0916,0.1904
2014-01-30 20.59.54,32.182,48.658,17.652,0.0821,0.1821
2014-01-30 21.59.54,37.717,48.658,17.652,0.0805,0.1514
2014-01-30 22.59.54,32.119,48.658,17.652,0.1,0.1759
2014-01-30 23.59.54,32.092,43.227,14.04,0.4151,0.2106
2014-01-31 00.59.54,32.092,43.227,14.04,0.5007,0.2488
2014-01-31 01.59.54,32.092,43.227,14.04,0.4865,0.2376
2014-01-31 02.59.54,32.092,43.227,14.04,0.4729,0.2317
2014-01-31 03.59.54,32.092,43.227,14.04,0.4293,0.2646
2014-01-31 04.59.54,32.46,43.227,14.04,0.4735,0.2836
2014-01-31 05.59.54,33.211,42.479,13.587,0.5982,0.3257
2014-01-31 06.59.54,35.826,40.536,13.978,0.5902,0.326
2014-01-31 07.59.54,35.759,42.57,13.779,0.4447,0.2782
2014-01-31 08.59.54,33.694,42.968,12.69,0.3316,0.2184
2014-01-31 09.59.54,34.348,42.565,12.324,0.345,0.2099
2014-01-31 10.59.54,32.939,42.565,12.324,0.353,0.2399
2014-01-31 11.59.54,32.125,42.565,12.534,0.3607,0.2583
2014-01-31 12.59.54,32.187,42.565,12.567,0.3576,0.2253
2014-01-31 13.59.54,32.6,43.012,13.619,0.3254,0.2004
2014-01-31 14.59.54,33.14,43.833,14.04,0.4013,0.2301
2014-01-31 15.59.54,46.32,44.198,14.04,0.4545,0.2371
2014-01-31 16.59.54,35.258,44.198,14.04,0.2707,0.1339
2014-01-31 17.59.54,33.702,43.365,14.04,0.2424,0.0958
2014-01-31 18.59.54,32.308,43.365,14.04,0.3091,0.1291
2014-01-31 19.59.54,32.092,43.363,14.04,0.3002,0.1369
2014-01-31 20.59.54,32.092,43.227,14.04,0.3208,0.1544
2014-01-31 21.59.54,32.092,43.227,14.04,0.3847,0.1808
2014-01-31 22.59.54,32.092,43.227,14.04,0.4119,0.1811
2014-01-31 23.59.54,24.214,14.813,13.289,0.0689,0.2152
2014-02-01 00.59.54,23.317,14.693,13.289,0.1024,0.242
2014-02-01 01.59.54,23.317,14.693,13.289,0.155,0.2789
2014-02-01 02.59.54,23.317,14.693,13.289,0.1984,0.344
2014-02-01 03.59.54,23.317,14.693,13.289,0.2196,0.3878
2014-02-01 04.59.54,23.317,14.693,13.289,0.2134,0.4556
2014-02-01 05.59.54,23.317,14.693,13.289,0.2578,0.5267
2014-02-01 06.59.54,23.317,14.693,13.289,0.2594,0.5279
2014-02-01 07.59.54,23.317,13.375,13.191,0.3117,0.5872
2014-02-01 08.59.54,19.966,12.31,11.053,0.3585,0.5739
2014-02-01 09.59.54,20.6,12.31,11.053,0.4283,0.6292
2014-02-01 10.59.54,19.46,12.294,11.053,0.48,0.667
2014-02-01 11.59.54,19.412,12.294,11.053,0.5054,0.7079
2014-02-01 12.59.54,19.398,12.294,11.944,0.4138,0.647
2014-02-01 13.59.54,22.031,12.988,13.172,0.3372,0.5928
2014-02-01 14.59.54,22.397,14.515,13.212,0.2914,0.5794
2014-02-01 15.59.54,24.344,14.515,13.212,0.2602,0.558
2014-02-01 16.59.54,24.47,14.515,13.212,0.3243,0.5761
2014-02-01 17.59.54,26.158,14.515,13.212,0.2692,0.4793
2014-02-01 18.59.54,27.653,14.515,13.212,0.194,0.3626
2014-02-01 19.59.54,29.853,14.515,13.212,0.2405,0.3615
2014-02-01 20.59.54,31.954,14.515,13.212,0.2376,0.3472
2014-02-01 21.59.54,27.653,14.515,13.212,0.2256,0.3017
2014-02-01 22.59.54,23.453,14.515,13.212,0.2273,0.2932
2014-02-01 23.59.54,25.159,47.477,56.081,0.627,0.3531
2014-02-02 00.59.54,25.159,47.477,56.081,0.7344,0.3986
2014-02-02 01.59.54,25.159,47.477,56.081,0.8529,0.4068
2014-02-02 02.59.53,25.159,47.477,56.081,0.9035,0.432
2014-02-02 03.59.53,25.159,47.477,56.081,0.8754,0.4343
2014-02-02 04.59.53,25.159,47.574,56.081,0.9166,0.4885
2014-02-02 05.59.53,25.304,47.75,56.081,0.9305,0.5513
2014-02-02 06.59.53,25.304,48.422,56.081,0.8694,0.5044
2014-02-02 07.59.53,28.034,46.69,53.597,0.8272,0.4869
2014-02-02 08.59.53,25.159,36.191,47.706,0.8517,0.4668
2014-02-02 09.59.53,25.039,36.191,47.706,0.7945,0.4401
2014-02-02 10.59.53,25.039,36.191,47.706,0.8166,0.4307
2014-02-02 11.59.53,25.039,36.191,47.706,0.7861,0.4186
2014-02-02 12.59.53,25.159,39.481,49.065,0.7326,0.3864
2014-02-02 13.59.53,27.139,44.763,55.514,0.6287,0.3465
2014-02-02 14.59.53,28.211,47.477,56.081,0.6576,0.3327
2014-02-02 15.59.53,30.248,47.477,56.081,0.6225,0.3038
2014-02-02 16.59.53,30.248,47.477,56.081,0.5439,0.3066
2014-02-02 17.59.53,30.248,47.477,56.081,0.6369,0.3044
2014-02-02 18.59.53,31.323,47.477,56.081,0.6555,0.2849
2014-02-02 19.59.53,31.68,47.477,56.081,0.6594,0.2559
2014-02-02 20.59.53,31.68,47.477,56.081,0.6022,0.232
2014-02-02 21.59.53,28.211,47.477,56.081,0.6109,0.2402
2014-02-02 22.59.53,27.756,47.477,56.081,0.5815,0.2215
2014-02-02 23.59.53,31.541,42.688,28.829,0.4132,0.2306
2014-02-03 00.59.53,31.681,42.688,28.829,0.5121,0.236
2014-02-03 01.59.53,33.149,42.688,28.829,0.4835,0.205
2014-02-03 02.59.53,33.149,42.688,28.829,0.4308,0.1919
2014-02-03 03.59.53,33.992,44.846,28.829,0.3543,0.1841
2014-02-03 04.59.53,38.455,44.883,28.829,0.3449,0.176
2014-02-03 05.59.53,41.338,44.883,29.202,0.2566,0.1464
2014-02-03 06.59.53,44.284,44.982,29.496,0.2586,0.1504
2014-02-03 07.59.53,36.875,44.766,28.394,0.2686,0.1636
2014-02-03 08.59.53,34.539,37.392,23.633,0.2924,0.1434
2014-02-03 09.59.53,32.07,37.392,23.633,0.2752,0.0948
2014-02-03 10.59.53,32.07,39.532,24.459,0.2357,0.0427
2014-02-03 11.59.53,32.768,42.838,26.828,0.1215,0
2014-02-03 12.59.53,33.035,43.106,27.445,0.1522,0.012
2014-02-03 13.59.53,34.161,44.783,27.651,0.2582,0.0585
2014-02-03 14.59.53,34.363,44.883,27.97,0.249,0.1015
2014-02-03 15.59.53,34.772,45.3,28.829,0.3098,0.1532
2014-02-03 16.59.53,34.386,45.156,28.829,0.3896,0.2108
2014-02-03 17.59.53,32.924,45.156,28.829,0.4023,0.2546
2014-02-03 18.59.53,31.819,44.883,28.829,0.4777,0.3064
2014-02-03 19.59.53,31.092,44.097,28.829,0.6345,0.3677
2014-02-03 20.59.53,29.832,42.688,28.829,0.6809,0.3909
2014-02-03 21.59.53,29.832,42.688,28.829,0.6457,0.3841
2014-02-03 22.59.53,29.832,42.688,28.829,0.7923,0.4481
2014-02-03 23.59.53,31.648,46.658,17.894,0.7182,0.5362
2014-02-04 00.59.53,31.648,46.658,17.894,0.6689,0.5285
2014-02-04 01.59.53,31.648,46.658,17.894,0.5353,0.4146
2014-02-04 02.59.53,31.648,46.658,17.894,0.4963,0.3996
2014-02-04 03.59.53,31.801,46.658,17.894,0.4468,0.3754
2014-02-04 04.59.53,33.24,46.658,17.894,0.4255,0.354
2014-02-04 05.59.53,34.676,46.349,17.058,0.3625,0.3176
2014-02-04 06.59.53,38.192,47.284,17.671,0.2562,0.2671
2014-02-04 07.59.53,37.132,46.058,16.964,0.1367,0.1966
2014-02-04 08.59.53,33.297,44.804,15.848,0.0969,0.1518
2014-02-04 09.59.53,33.751,45.148,15.195,0.0907,0.1392
2014-02-04 10.59.53,32.995,45.148,15.275,0.0615,0.1277
2014-02-04 11.59.53,32.995,45.569,15.425,0.0474,0.1271
2014-02-04 12.59.53,33.24,45.613,16.038,0.0216,0.088
2014-02-04 13.59.53,33.694,46.546,16.961,0.0271,0.1073
2014-02-04 14.59.53,34.825,47.271,17.551,0.0441,0.1304
2014-02-04 15.59.53,45.679,48.857,17.894,0.0483,0.1331
2014-02-04 16.59.53,38.33,50.356,17.894,0.0255,0.1255
2014-02-04 17.59.53,36.349,47.484,17.894,0.0187,0.1238
2014-02-04 18.59.53,35.681,47.271,17.894,0,0.1141
2014-02-04 19.59.53,34.84,47.271,17.894,0.0077,0.1354
2014-02-04 20.59.53,34.467,47.271,17.894,0,0.1031
2014-02-04 21.59.53,33.695,47.271,17.894,0,0.0995
2014-02-04 22.59.53,33.421,47.271,17.894,0,0.0847
2014-02-04 23.59.53,33.236,45.678,14.771,0.1071,0.0856
2014-02-05 00.59.53,33.236,45.678,14.771,0.1115,0.0893
2014-02-05 01.59.53,33.236,45.678,14.771,0.1041,0.0871
2014-02-05 02.59.53,33.236,45.678,14.771,0.1118,0.088
2014-02-05 03.59.53,33.236,45.678,14.771,0.1336,0.1171
2014-02-05 04.59.53,33.236,45.678,14.771,0.1933,0.1626
2014-02-05 05.59.53,35.289,45.084,14.686,0.2505,0.2124
2014-02-05 06.59.53,40.109,46.407,14.627,0.3199,0.2351
2014-02-05 07.59.53,37.513,45.157,13.811,0.3027,0.2288
2014-02-05 08.59.53,34.598,44.16,12.603,0.2757,0.2091
2014-02-05 09.59.53,33.882,43.341,12.938,0.251,0.2052
2014-02-05 10.59.53,33.577,43.341,13.084,0.2785,0.2029
2014-02-05 11.59.53,33.216,43.468,13.08,0.3612,0.2375
2014-02-05 12.59.53,33.236,43.767,13.607,0.4308,0.2715
2014-02-05 13.59.53,33.282,44.097,13.998,0.4385,0.301
2014-02-05 14.59.53,33.577,45.521,14.52,0.5839,0.4445
2014-02-05 15.59.53,34.839,45.678,14.771,0.6182,0.4392
2014-02-05 16.59.53,34.974,45.678,14.771,0.5682,0.4102
2014-02-05 17.59.53,33.348,45.678,14.771,0.5554,0.3956
2014-02-05 18.59.53,33.216,45.678,14.771,0.5753,0.4218
2014-02-05 19.59.53,33.216,45.678,14.771,0.4883,0.3706
2014-02-05 20.59.53,33.216,45.678,14.771,0.3686,0.3039
2014-02-05 21.59.53,33.216,45.678,14.771,0.405,0.3195
2014-02-05 22.59.53,33.216,45.678,14.771,0.3784,0.3145
2014-02-05 23.59.53,31.425,44.931,14.569,0.413,0.2982
2014-02-06 00.59.53,31.425,44.931,14.569,0.373,0.2649
2014-02-06 01.59.53,31.057,44.931,14.569,0.326,0.2506
2014-02-06 02.59.53,29.258,44.931,14.569,0.2851,0.2409
2014-02-06 03.59.53,31.163,44.931,14.569,0.2656,0.2324
2014-02-06 04.59.53,31.902,44.931,14.569,0.2823,0.2661
2014-02-06 05.59.53,33.924,45.202,14.561,0.3356,0.291
2014-02-06 06.59.52,41.284,45.068,14.326,0.4184,0.3648
2014-02-06 07.59.52,35.749,42.464,13.924,0.4066,0.3743
2014-02-06 08.59.52,32.895,39.256,11.484,0.4322,0.3907
2014-02-06 09.59.52,32.1,40.143,11.173,0.5464,0.414
2014-02-06 10.59.52,31.958,41.607,11.173,0.5801,0.446
2014-02-06 11.59.52,31.958,42.687,13.466,0.6186,0.4344
2014-02-06 12.59.52,32.668,44.332,13.849,0.6164,0.4286
2014-02-06 13.59.52,33.517,45.15,14.043,0.6321,0.4049
2014-02-06 14.59.52,33.164,45.15,14.499,0.5499,0.3442
2014-02-06 15.59.52,33.164,45.15,14.569,0.5327,0.3356
2014-02-06 16.59.52,27.586,44.757,14.569,0.5107,0.344
2014-02-06 17.59.52,25.574,44.536,14.569,0.4842,0.3217
2014-02-06 18.59.52,25.141,44.536,14.569,0.4917,0.2983
2014-02-06 19.59.52,25.141,44.536,14.569,0.5138,0.3146
2014-02-06 20.59.52,25.141,44.536,14.569,0.4308,0.283
2014-02-06 21.59.52,25.141,44.536,14.569,0.4345,0.2709
2014-02-06 22.59.52,25.141,44.536,14.569,0.3626,0.2484
2014-02-06 23.59.52,25.408,14.359,16.243,0.3347,0.2497
2014-02-07 00.59.52,25.408,14.396,16.243,0.3339,0.2595
2014-02-07 01.59.52,25.408,14.277,16.243,0.3968,0.3201
2014-02-07 02.59.52,25.408,14.267,16.243,0.5319,0.4171
2014-02-07 03.59.52,25.408,14.396,16.243,0.6964,0.5183
2014-02-07 04.59.52,26.005,14.396,16.243,0.867,0.6402
2014-02-07 05.59.52,26.045,14.484,16.149,0.8976,0.7427
2014-02-07 06.59.52,26.042,15.393,16.165,0.9321,0.8204
2014-02-07 07.59.52,25.408,14.212,15.595,0.8124,0.8089
2014-02-07 08.59.52,24.484,13.885,15.356,0.5887,0.6608
2014-02-07 09.59.52,24.081,13.371,14.776,0.4783,0.5307
2014-02-07 10.59.52,23.721,13.21,14.776,0.3933,0.4283
2014-02-07 11.59.52,23.608,13.011,14.776,0.3262,0.3467
2014-02-07 12.59.52,23.721,13.011,14.776,0.3161,0.3486
2014-02-07 13.59.52,24.081,13.011,14.776,0.2983,0.3612
2014-02-07 14.59.52,24.857,13.519,16.243,0.2991,0.4137
2014-02-07 15.59.52,25.444,14.267,16.243,0.2127,0.3547
2014-02-07 16.59.52,25.963,14.267,16.243,0.1584,0.2885
2014-02-07 17.59.52,26.194,14.267,16.243,0.1502,0.3099
2014-02-07 18.59.52,27.646,14.267,16.243,0.2445,0.4709
2014-02-07 19.59.52,26.887,14.267,16.243,0.2801,0.5692
2014-02-07 20.59.52,25.551,14.267,16.243,0.3845,0.7893
2014-02-07 21.59.52,25.408,14.267,16.243,0.4185,0.9049
2014-02-07 22.59.52,25.408,14.267,16.243,0.3071,0.8231
2014-02-07 23.59.52,23.235,20.478,15.3,0.9699,0.6677
2014-02-08 00.59.52,23.235,20.478,15.3,0.9129,0.5713
2014-02-08 01.59.52,23.235,20.478,15.3,0.8801,0.5922
2014-02-08 02.59.52,23.235,20.478,15.3,0.8501,0.5412
2014-02-08 03.59.52,23.235,20.478,15.3,0.596,0.3744
2014-02-08 04.59.52,23.235,20.478,15.3,0.6432,0.4263
2014-02-08 05.59.52,23.235,20.478,15.3,0.4502,0.37
2014-02-08 06.59.52,26.821,20.478,15.3,0.3573,0.33
2014-02-08 07.59.52,24.01,20.361,14.813,0.3425,0.3128
