Time (UTC),Spot Price 2025,Spot Price 2035,Spot Price 2045,DA forecast,Realised Production
2012-05-02 18.00.00,36.262,45.636,47.121,0.1334,0
2012-05-02 19.00.00,34.6,45.915,47.121,0.2008,0.0068
2012-05-02 20.00.00,34.194,45.769,47.121,0.2546,0.0172
2012-05-02 21.00.00,33.882,45.915,47.121,0.266,0.0219
2012-05-02 22.00.00,35.857,45.915,47.121,0.2705,0.033
2012-05-02 23.00.00,34.719,45.915,47.121,0.2762,0.0645
2012-05-03 00.00.00,38.237,49.048,46.497,0.0117,0.0762
2012-05-03 01.00.00,38.237,49.048,46.497,0.0481,0.1068
2012-05-03 02.00.00,38.237,49.048,46.497,0.0275,0.0921
2012-05-03 03.00.00,38.237,49.048,46.497,0.0103,0.0713
2012-05-03 04.00.00,38.237,49.048,46.497,0,0.05
2012-05-03 05.00.00,40.167,49.268,46.497,0,0.0149
2012-05-03 06.00.00,40.167,46.423,41.848,0,0
2012-05-03 07.00.00,39.004,44.894,38.369,0,0
2012-05-03 08.00.00,34.932,46.262,40.948,0,0
2012-05-03 09.00.00,33.529,46.423,41.71,0,0
2012-05-03 10.00.00,33.529,47.092,42.449,0,0
2012-05-03 11.00.00,33.529,47.138,42.449,0,0
2012-05-03 12.00.00,33.529,47.381,42.515,0,0
2012-05-03 13.00.00,33.765,47.73,43.416,0,0
2012-05-03 14.00.00,34.735,48.302,43.574,0,0
2012-05-03 15.00.00,35.616,48.594,43.869,0,0
2012-05-03 16.00.00,38.237,49.048,46.497,0,0
2012-05-03 17.00.00,43.633,49.749,46.497,0.0167,0
2012-05-03 18.00.00,54.537,49.659,46.497,0.0308,0
2012-05-03 19.00.00,54.537,49.778,46.497,0.0729,0
2012-05-03 20.00.00,48.116,49.69,46.497,0.0545,0.0032
2012-05-03 21.00.00,38.328,49.353,46.497,0.0983,0.0391
2012-05-03 22.00.00,38.237,49.048,46.497,0.1563,0.0837
2012-05-03 23.00.00,38.237,49.048,46.497,0.1975,0.1143
2012-05-04 00.00.00,33.871,20.088,14.809,0.1371,0.1122
2012-05-04 01.00.00,33.871,20.088,14.809,0.0956,0.0907
2012-05-04 02.00.00,33.871,20.088,14.809,0.1235,0.0799
2012-05-04 03.00.00,33.871,20.088,14.809,0.1658,0.0915
2012-05-04 04.00.00,33.871,19.953,14.809,0.1701,0.0863
2012-05-04 05.00.00,34.64,19.953,14.809,0.1358,0.0803
2012-05-04 06.00.00,33.882,19.121,14.379,0.1274,0.0657
2012-05-04 07.00.00,33.044,17.574,14.199,0.1226,0.0643
2012-05-04 08.00.00,30.577,15.557,13.632,0.0963,0.0793
2012-05-04 09.00.00,27.239,13.693,11.328,0.0977,0.0861
2012-05-04 10.00.00,26.249,13.693,11.313,0.1129,0.0889
2012-05-04 11.00.00,24.24,13.693,11.313,0.1435,0.1146
2012-05-04 12.00.00,24.24,13.693,13.385,0.11,0.0851
2012-05-04 13.00.00,24.24,13.693,14.165,0.1112,0.0907
2012-05-04 14.00.00,25.447,14.553,14.209,0.1241,0.1132
2012-05-04 15.00.00,29.702,19.016,14.716,0.1297,0.128
2012-05-04 16.00.00,32.944,19.717,14.809,0.1442,0.1562
2012-05-04 17.00.00,33.72,19.999,14.809,0.1511,0.1844
2012-05-04 18.00.00,34.334,19.788,14.809,0.2072,0.2163
2012-05-04 19.00.00,33.73,19.55,14.809,0.2791,0.2681
2012-05-04 20.00.00,26.179,19.55,14.809,0.3047,0.3307
2012-05-04 21.00.00,26.179,19.55,14.809,0.3178,0.3569
2012-05-04 22.00.00,27.132,19.55,14.809,0.3378,0.3484
2012-05-04 23.00.00,26.179,19.55,14.809,0.4069,0.406
2012-05-05 00.00.00,17.399,25.724,46.047,0.4928,0.4999
2012-05-05 01.00.00,15.417,25.64,46.047,0.5961,0.6078
2012-05-05 02.00.00,15.333,25.245,46.047,0.5242,0.5515
2012-05-05 03.00.00,15.333,25.164,46.047,0.5006,0.5213
2012-05-05 04.00.00,15.333,25.143,45.901,0.4585,0.5002
2012-05-05 05.00.00,15.214,25.143,46.047,0.4261,0.5393
2012-05-05 06.00.00,15,25.122,45.185,0.5435,0.6626
2012-05-05 07.00.00,11.451,15.874,43.58,0.7216,0.798
2012-05-05 08.00.00,10.5,12.966,39.451,0.8009,0.8864
2012-05-05 09.00.00,6.207,11.187,33.054,0.7644,0.8587
2012-05-05 10.00.00,11,10.895,33.054,0.6601,0.7254
2012-05-05 11.00.00,11,9.527,33.054,0.6914,0.7379
2012-05-05 12.00.00,11.451,9.527,33.054,0.6556,0.6831
2012-05-05 13.00.00,11.967,9.527,33.054,0.613,0.6159
2012-05-05 14.00.00,11.967,11.121,40.298,0.5169,0.5532
2012-05-05 15.00.00,15,12.966,43.777,0.4781,0.4968
2012-05-05 16.00.00,16.366,15.874,44.571,0.4546,0.4231
2012-05-05 17.00.00,31.424,25.143,45.901,0.4319,0.3821
2012-05-05 18.00.00,31.67,26.191,46.017,0.3077,0.3307
2012-05-05 19.00.00,31.796,26.383,47.205,0.2486,0.3028
2012-05-05 20.00.00,34.323,26.702,47.205,0.2405,0.2891
2012-05-05 21.00.00,35.951,26.702,47.205,0.2087,0.2721
2012-05-05 22.00.00,31.535,26.702,47.205,0.1713,0.2106
2012-05-05 23.00.00,31.424,26.702,47.206,0.1944,0.2292
2012-05-06 00.00.00,33.882,49.813,48.218,0.1584,0.1953
2012-05-06 01.00.00,33.882,49.813,48.218,0.0813,0.1389
2012-05-06 02.00.00,33.882,49.813,48.218,0.0659,0.1046
2012-05-06 03.00.00,33.882,49.813,48.218,0.0922,0.097
2012-05-06 04.00.00,33.882,49.813,48.065,0.0961,0.0897
2012-05-06 05.00.00,39.253,49.879,48.218,0.1294,0.1004
2012-05-06 06.00.00,33.882,49.469,48.065,0.1867,0.1068
2012-05-06 07.00.00,32.982,48.687,46.998,0.2276,0.1363
2012-05-06 08.00.00,31.037,45.4,44.752,0.2202,0.1085
2012-05-06 09.00.00,30.064,42.896,43.088,0.1927,0.08
2012-05-06 10.00.00,30.02,42.896,43.088,0.1342,0.0491
2012-05-06 11.00.00,29.251,42.896,43.088,0.0863,0.0254
2012-05-06 12.00.00,29.251,42.896,43.339,0.0691,0.0174
2012-05-06 13.00.00,29.251,42.896,43.647,0.044,0.0216
2012-05-06 14.00.00,29.382,47.126,45.792,0.059,0.0392
2012-05-06 15.00.00,32.419,48.968,47.127,0.075,0.0557
2012-05-06 16.00.00,33.458,48.968,48.065,0.1107,0.0736
2012-05-06 17.00.00,33.882,49.813,48.065,0.1449,0.0946
2012-05-06 18.00.00,33.882,49.813,48.065,0.1341,0.0995
2012-05-06 19.00.00,35.038,49.813,48.218,0.1357,0.102
2012-05-06 20.00.00,35.609,49.813,48.218,0.1232,0.107
2012-05-06 21.00.00,36.307,49.813,48.218,0.1013,0.1005
2012-05-06 22.00.00,39.295,49.813,48.218,0.0737,0.068
2012-05-06 23.00.00,42.948,50.028,48.218,0.0689,0.0854
2012-05-07 00.00.00,35.826,49.261,56.771,0.1832,0.1071
2012-05-07 01.00.00,35.826,49.261,56.771,0.1673,0.0984
2012-05-07 02.00.00,35.826,49.261,56.771,0.126,0.0722
2012-05-07 03.00.00,36.231,49.261,56.771,0.0991,0.0703
2012-05-07 04.00.00,36.614,49.261,56.771,0.1314,0.0787
2012-05-07 05.00.00,53.75,49.319,56.771,0.1024,0.0656
2012-05-07 06.00.00,45.822,48.363,53.108,0.0767,0.042
2012-05-07 07.00.00,38.822,47.165,52.19,0.0973,0.0713
2012-05-07 08.00.00,35.268,46.688,51.68,0.049,0.0573
2012-05-07 09.00.00,33.012,45.012,49.848,0.0503,0.0356
2012-05-07 10.00.00,32.905,45.012,49.848,0.0536,0.0353
2012-05-07 11.00.00,32.207,45.012,49.848,0.0316,0.0313
2012-05-07 12.00.00,32.207,45.333,50.176,0.022,0.0269
2012-05-07 13.00.00,32.25,45.333,50.949,0.0201,0.0165
2012-05-07 14.00.00,33.707,46.509,52.376,0.0041,0.0042
2012-05-07 15.00.00,34.241,46.959,53.302,0,0
2012-05-07 16.00.00,35.667,49.104,56.771,0,0
2012-05-07 17.00.00,36.411,49.261,56.771,0,0
2012-05-07 18.00.00,49.807,49.261,56.771,0,0
2012-05-07 19.00.00,40.167,49.261,56.771,0,0
2012-05-07 20.00.00,35.667,49.261,56.771,0,0
2012-05-07 21.00.00,35.667,49.261,56.771,0,0
2012-05-07 22.00.00,35.667,49.261,56.771,0,0
2012-05-07 23.00.00,35.667,49.261,56.771,0,0
2012-05-08 00.00.00,32.905,42.561,44.37,0,0
2012-05-08 01.00.00,32.905,42.561,44.37,0.0245,0
2012-05-08 02.00.00,32.905,42.657,44.37,0.0648,0.0125
2012-05-08 03.00.00,32.905,42.657,44.37,0.0935,0.0224
2012-05-08 04.00.00,34.457,42.426,44.37,0.1259,0.0443
2012-05-08 05.00.00,34.367,42.752,44.37,0.1935,0.095
2012-05-08 06.00.00,34.661,40.293,42.977,0.2719,0.1503
2012-05-08 07.00.00,35.951,37.322,41.954,0.5223,0.281
2012-05-08 08.00.00,33.597,35.345,40.751,0.7084,0.3768
2012-05-08 09.00.00,26.588,31.565,39.397,0.7645,0.4338
2012-05-08 10.00.00,25.871,33.258,39.738,0.6029,0.3824
2012-05-08 11.00.00,21.473,29.936,39.641,0.5918,0.4124
2012-05-08 12.00.00,21.379,29.936,40.022,0.5163,0.3516
2012-05-08 13.00.00,20.655,29.936,42.613,0.5417,0.3467
2012-05-08 14.00.00,20.655,31.948,43.084,0.5839,0.3679
2012-05-08 15.00.00,20.995,34.134,43.691,0.7551,0.3934
2012-05-08 16.00.00,32.003,41.066,43.781,0.6373,0.3395
2012-05-08 17.00.00,32.787,41.228,43.92,0.592,0.3296
2012-05-08 18.00.00,35.124,41.269,43.92,0.6837,0.4095
2012-05-08 19.00.00,33.24,41.269,43.92,0.6107,0.3717
2012-05-08 20.00.00,32.003,41.269,43.92,0.516,0.2944
2012-05-08 21.00.00,32.003,41.269,43.92,0.3881,0.2184
2012-05-08 22.00.00,32.003,41.269,43.92,0.5034,0.3063
2012-05-08 23.00.00,32.003,41.269,43.92,0.4989,0.2864
2012-05-09 00.00.00,30.39,26.437,20.912,0.076,0.2321
2012-05-09 01.00.00,30.39,26.437,20.912,0.0329,0.1864
2012-05-09 02.00.00,30.39,26.437,20.912,0,0.0829
2012-05-09 03.00.00,30.39,26.437,20.912,0,0.0154
2012-05-09 04.00.00,31.242,26.437,21.073,0,0
2012-05-09 05.00.00,33.695,26.471,21.307,0,0
2012-05-09 06.00.00,40.571,26.069,20.744,0,0
2012-05-09 07.00.00,32.877,23.881,19.59,0,0
2012-05-09 08.00.00,29.812,24.266,18.16,0,0
2012-05-09 09.00.00,28.244,22.167,17.987,0,0
2012-05-09 10.00.00,28.627,24.371,19.164,0,0.0591
2012-05-09 11.00.00,25.749,24.371,19.164,0,0.0566
2012-05-09 12.00.00,25.749,24.698,20.316,0,0.0218
2012-05-09 13.00.00,30.39,25.414,20.356,0,0.021
2012-05-09 14.00.00,30.497,25.414,20.403,0,0.0125
2012-05-09 15.00.00,30.708,25.752,20.426,0,0.0461
2012-05-09 16.00.00,31.192,26.437,20.548,0,0.0259
2012-05-09 17.00.00,33.482,26.437,20.912,0,0.016
2012-05-09 18.00.00,34.592,26.437,20.912,0,0.0559
2012-05-09 19.00.00,40.892,26.437,20.912,0.0402,0.125
2012-05-09 20.00.00,31.962,26.437,20.912,0.0533,0.1583
2012-05-09 21.00.00,30.708,26.437,20.912,0.0419,0.1417
2012-05-09 22.00.00,30.632,26.437,20.912,0.0297,0.1003
2012-05-09 23.00.00,30.39,26.437,20.912,0,0.0448
2012-05-10 00.00.00,23.377,13.965,4.323,0,0.0081
2012-05-10 01.00.00,19.851,13.869,4.323,0,0
2012-05-10 02.00.00,18.806,13.965,4.323,0,0
2012-05-10 03.00.00,19.52,13.965,4.323,0,0
2012-05-10 04.00.00,19.71,14.041,4.323,0,0
2012-05-10 05.00.00,23.377,14.427,4.323,0,0.0441
2012-05-10 06.00.00,26.077,13.826,4.169,0,0.1196
2012-05-10 07.00.00,25.277,13.393,3.418,0,0.1695
2012-05-10 08.00.00,16.037,13.151,3.328,0.0133,0.2522
2012-05-10 09.00.00,13.846,11.867,3.274,0.0754,0.3696
2012-05-10 10.00.00,13.693,7.757,3.276,0.194,0.6144
2012-05-10 11.00.00,12.5,5.698,3.274,0.236,0.7158
2012-05-10 12.00.00,12.168,5.698,3.274,0.2556,0.7961
2012-05-10 13.00.00,12.168,5.698,3.274,0.3178,0.92
2012-05-10 14.00.00,13.188,5.698,3.323,0.2124,0.6836
2012-05-10 15.00.00,13.693,5.698,3.78,0.2587,0.7669
2012-05-10 16.00.00,15.989,13.869,4.323,0.1853,0.6439
2012-05-10 17.00.00,16.557,13.869,4.323,0.1429,0.5871
2012-05-10 18.00.00,16.459,13.869,4.323,0.113,0.5285
2012-05-10 19.00.00,16.502,13.869,4.323,0.0682,0.4106
2012-05-10 20.00.00,15.458,13.869,4.323,0.0748,0.4206
2012-05-10 21.00.00,15.458,13.869,4.323,0.0918,0.4226
2012-05-10 22.00.00,15.458,13.869,4.323,0.0256,0.2896
2012-05-10 23.00.00,15.458,13.869,4.323,0.0136,0.32
2012-05-11 00.00.00,14.175,13.175,3.694,0.5161,0.3131
2012-05-11 01.00.00,13.89,13.175,3.694,0.5153,0.345
2012-05-11 02.00.00,13.815,13.175,3.694,0.5381,0.3849
2012-05-11 03.00.00,13.89,13.362,3.694,0.6579,0.4078
2012-05-11 04.00.00,15.03,14.177,3.694,0.67,0.4228
2012-05-11 05.00.00,23.888,14.403,3.694,0.6636,0.4464
2012-05-11 06.00.00,27.861,14.58,3.666,0.689,0.4589
2012-05-11 07.00.00,30.948,6.78,3.323,0.8223,0.6176
2012-05-11 08.00.00,19.345,3.885,3.274,0.8933,0.7113
2012-05-11 09.00.00,14.481,3.838,3.264,0.8938,0.7295
2012-05-11 10.00.00,13.97,3.816,3.23,0.7194,0.5481
2012-05-11 11.00.00,12.486,3.78,3.208,0.6607,0.4776
2012-05-11 12.00.00,12.458,3.747,3.208,0.8355,0.5733
2012-05-11 13.00.00,12.101,3.747,3.208,0.9682,0.6878
2012-05-11 14.00.00,10.622,3.747,3.208,0.9871,0.7018
2012-05-11 15.00.00,10.622,3.747,3.382,1,0.7951
2012-05-11 16.00.00,13.497,13.09,3.62,0.996,0.7375
2012-05-11 17.00.00,13.996,13.094,3.654,0.9994,0.7824
2012-05-11 18.00.00,13.996,13.094,3.654,1,0.8454
2012-05-11 19.00.00,13.996,13.094,3.689,1,0.858
2012-05-11 20.00.00,13.815,13.094,3.689,1,0.8203
2012-05-11 21.00.00,13.815,13.094,3.689,1,0.9347
2012-05-11 22.00.00,13.815,13.094,3.689,1,0.9596
2012-05-11 23.00.00,13.815,13.094,3.689,1,0.9992
2012-05-12 00.00.00,13.666,13.574,4.949,0.9363,1
2012-05-12 01.00.00,13.666,13.574,4.949,0.9371,1
2012-05-12 02.00.00,13.666,13.574,4.949,0.9248,1
2012-05-12 03.00.00,13.666,13.574,4.949,0.8798,1
2012-05-12 04.00.00,14.61,13.574,4.885,0.8396,1
2012-05-12 05.00.00,14.61,13.574,4.949,0.819,0.9999
2012-05-12 06.00.00,13.666,13.358,4.885,0.6891,0.9845
2012-05-12 07.00.00,12.326,2.035,3.715,0.3753,0.824
2012-05-12 08.00.00,11.602,1.991,3.135,0.2242,0.5741
2012-05-12 09.00.00,3.659,1.991,3.135,0.1165,0.3645
2012-05-12 10.00.00,1.991,1.991,3.135,0.0663,0.2112
2012-05-12 11.00.00,1.991,1.991,3.135,0.0516,0.1358
2012-05-12 12.00.00,1.991,2.047,3.274,0.0654,0.1271
2012-05-12 13.00.00,1.991,2.087,3.274,0.064,0.1263
2012-05-12 14.00.00,2.017,3.5,3.629,0.0761,0.1519
2012-05-12 15.00.00,3.659,7.71,4.385,0.05,0.1734
2012-05-12 16.00.00,12.326,13.358,4.584,0.037,0.1821
2012-05-12 17.00.00,13.845,17.558,4.885,0.0083,0.1679
2012-05-12 18.00.00,16.438,18.262,4.885,0.0037,0.1699
2012-05-12 19.00.00,17.854,18.413,4.971,0.0427,0.2049
2012-05-12 20.00.00,17.854,18.571,4.971,0.0567,0.2444
2012-05-12 21.00.00,17.854,18.571,4.989,0.0971,0.2845
2012-05-12 22.00.00,17.836,18.702,5.05,0.1212,0.3221
2012-05-12 23.00.00,17.836,18.702,5.112,0.1431,0.315
2012-05-13 00.00.00,23.798,19.904,10.088,0.507,0.3081
2012-05-13 01.00.00,24.301,19.904,10.1,0.5934,0.3318
2012-05-13 02.00.00,24.906,19.904,10.1,0.6295,0.3221
2012-05-13 03.00.00,25.291,19.904,10.137,0.4941,0.2873
2012-05-13 04.00.00,33.252,19.904,10.1,0.4496,0.2487
2012-05-13 05.00.00,26.581,19.904,10.1,0.4288,0.235
2012-05-13 06.00.00,26.151,19.904,9.987,0.4159,0.2305
2012-05-13 07.00.00,24.013,17.249,9.702,0.5052,0.2742
2012-05-13 08.00.00,19.791,11.62,7.908,0.4311,0.2196
2012-05-13 09.00.00,13.49,6.854,3.917,0.419,0.1724
2012-05-13 10.00.00,12.82,6.707,3.449,0.286,0.1212
2012-05-13 11.00.00,11.613,4.79,3.449,0.2899,0.1172
2012-05-13 12.00.00,10.327,4.79,3.449,0.3151,0.162
2012-05-13 13.00.00,10.327,4.79,3.449,0.4649,0.2643
2012-05-13 14.00.00,10.327,4.835,6.371,0.4861,0.3283
2012-05-13 15.00.00,10.327,17.288,9.579,0.6053,0.4138
2012-05-13 16.00.00,12.466,17.854,9.987,0.7095,0.4289
2012-05-13 17.00.00,19.244,18.89,9.987,0.6603,0.3405
2012-05-13 18.00.00,19.244,17.854,9.987,0.6113,0.3364
2012-05-13 19.00.00,19.244,17.854,9.987,0.6255,0.3492
2012-05-13 20.00.00,19.016,17.854,9.987,0.7093,0.3628
2012-05-13 21.00.00,19.016,17.854,9.987,0.7579,0.4249
2012-05-13 22.00.00,19.016,17.854,9.987,0.8547,0.5055
2012-05-13 23.00.00,19.016,17.854,9.987,0.8909,0.5475
2012-05-14 00.00.00,22.577,13.318,8.632,0.7181,0.5895
2012-05-14 01.00.00,22.577,13.318,8.632,0.8118,0.6715
2012-05-14 02.00.00,22.577,13.318,8.632,0.8722,0.7446
2012-05-14 03.00.00,22.577,13.318,8.632,0.8609,0.7575
2012-05-14 04.00.00,22.577,13.318,8.632,0.8108,0.7549
2012-05-14 05.00.00,22.577,13.318,7.692,0.7772,0.7551
2012-05-14 06.00.00,22.577,6.316,4.421,0.6923,0.7478
2012-05-14 07.00.00,24.986,3.656,3.274,0.7281,0.7428
2012-05-14 08.00.00,22.488,3.645,3.243,0.8979,0.8909
2012-05-14 09.00.00,14.571,3.607,3.215,0.8354,0.8286
2012-05-14 10.00.00,12.963,3.575,3.215,0.6243,0.6357
2012-05-14 11.00.00,9.089,3.575,3.215,0.7505,0.6793
2012-05-14 12.00.00,9.089,3.575,3.215,0.7051,0.5918
2012-05-14 13.00.00,9.089,3.592,3.274,0.5637,0.4609
2012-05-14 14.00.00,21.113,3.688,3.575,0.5,0.4285
2012-05-14 15.00.00,23.079,6.278,5.23,0.4171,0.3677
2012-05-14 16.00.00,23.649,13.318,7.517,0.4033,0.3766
2012-05-14 17.00.00,32.911,13.318,8.632,0.3361,0.3088
2012-05-14 18.00.00,34.385,18.349,10.835,0.2684,0.2305
2012-05-14 19.00.00,36.137,18.349,11.892,0.237,0.1744
2012-05-14 20.00.00,35.495,18.349,11.892,0.1878,0.1435
2012-05-14 21.00.00,33.602,18.349,11.892,0.1856,0.1151
2012-05-14 22.00.00,33.592,18.349,11.892,0.2222,0.1269
2012-05-14 23.00.00,33.602,18.349,11.892,0.1848,0.0937
2012-05-15 00.00.00,32.805,20.663,6.05,0.1311,0.0625
2012-05-15 01.00.00,32.805,20.663,6.05,0.1279,0.0494
2012-05-15 02.00.00,32.805,20.663,6.05,0.078,0.0155
2012-05-15 03.00.00,32.805,20.663,6.05,0.0176,0
2012-05-15 04.00.00,33.882,20.663,6.05,0,0
2012-05-15 05.00.00,35.621,20.747,6.05,0.0182,0
2012-05-15 06.00.00,40.068,20.03,5.892,0.0109,0
2012-05-15 07.00.00,34.385,19.396,5.437,0.0068,0
2012-05-15 08.00.00,30.048,17.186,5.102,0.0235,0.0114
2012-05-15 09.00.00,27.02,12.966,4.027,0.0628,0.0426
2012-05-15 10.00.00,27.14,14.584,3.946,0.122,0.1022
2012-05-15 11.00.00,23.377,12.623,3.946,0.0849,0.0809
2012-05-15 12.00.00,23.376,12.623,3.946,0.0876,0.0843
2012-05-15 13.00.00,23.376,12.623,3.946,0.0942,0.097
2012-05-15 14.00.00,27.068,13.885,5.084,0.1535,0.1262
2012-05-15 15.00.00,28.24,18.514,5.641,0.2021,0.1258
2012-05-15 16.00.00,31.66,20.368,6.05,0.2124,0.1162
2012-05-15 17.00.00,32.805,20.438,6.05,0.2016,0.108
2012-05-15 18.00.00,32.905,20.368,6.05,0.2328,0.1337
2012-05-15 19.00.00,42.34,20.368,6.05,0.0904,0.0306
2012-05-15 20.00.00,33.553,20.368,6.05,0.0717,0.0072
2012-05-15 21.00.00,32.805,20.368,6.05,0.0774,0.0041
2012-05-15 22.00.00,32.805,20.368,6.05,0.1128,0.0261
2012-05-15 23.00.00,32.805,20.368,6.05,0.0796,0.0123
2012-05-16 00.00.00,31.802,20.273,17.275,0.0092,0
2012-05-16 01.00.00,31.801,20.273,17.275,0.0267,0.0003
2012-05-16 02.00.00,31.802,20.273,17.275,0.0184,0
2012-05-16 03.00.00,31.802,20.324,17.275,0,0
2012-05-16 04.00.00,31.802,20.324,17.275,0,0
2012-05-16 05.00.00,33.407,20.324,17.275,0,0
2012-05-16 06.00.00,35.492,19.979,16.762,0,0
2012-05-16 07.00.00,42.748,15.54,16.191,0,0
2012-05-16 08.00.00,31.935,14.07,15.978,0,0
2012-05-16 09.00.00,29.65,12.595,15.684,0,0
2012-05-16 10.00.00,28.899,12.595,15.573,0.0257,0.0032
2012-05-16 11.00.00,24.351,12.466,13.741,0.045,0.0058
2012-05-16 12.00.00,22.593,11.998,13.618,0.0616,0.008
2012-05-16 13.00.00,22.593,11.998,13.618,0.0587,0.0018
2012-05-16 14.00.00,22.593,11.998,13.655,0.0434,0
2012-05-16 15.00.00,24.003,12.822,16.01,0.1165,0.0218
2012-05-16 16.00.00,29.531,17.731,17.275,0.329,0.1852
2012-05-16 17.00.00,31.503,20.273,17.275,0.498,0.2675
2012-05-16 18.00.00,31.66,20.273,17.275,0.63,0.2783
2012-05-16 19.00.00,31.535,20.273,17.275,0.7332,0.2986
2012-05-16 20.00.00,26.185,20.273,17.275,0.7022,0.3493
2012-05-16 21.00.00,26.069,20.273,17.275,0.774,0.4182
2012-05-16 22.00.00,26.069,20.273,17.275,0.8631,0.5033
2012-05-16 23.00.00,26.069,20.273,17.275,0.8806,0.5339
2012-05-17 00.00.00,24.746,19.447,5.985,0.8795,0.5718
2012-05-17 01.00.00,24.661,19.447,5.985,0.8432,0.5287
2012-05-17 02.00.00,24.661,19.447,5.985,0.9336,0.5248
2012-05-17 03.00.00,24.661,19.447,5.985,0.9596,0.5436
2012-05-17 04.00.00,24.661,19.447,5.985,0.9273,0.5645
2012-05-17 05.00.00,25.262,19.447,5.985,0.9469,0.6851
2012-05-17 06.00.00,24.226,12.595,4.672,1,0.9339
2012-05-17 07.00.00,22.942,8.024,3.627,1,0.9716
2012-05-17 08.00.00,18.487,5.241,3.366,1,0.9798
2012-05-17 09.00.00,13.56,5.241,3.366,1,0.9775
2012-05-17 10.00.00,13.997,7.775,3.645,0.9077,0.574
2012-05-17 11.00.00,9.814,6.679,3.645,0.8942,0.5338
2012-05-17 12.00.00,9.814,6.679,3.645,0.941,0.5945
2012-05-17 13.00.00,9.814,6.926,4.31,0.9768,0.6977
2012-05-17 14.00.00,11.899,7.553,5.415,0.9997,0.7957
2012-05-17 15.00.00,21.159,12.258,5.743,1,0.8487
2012-05-17 16.00.00,24.407,18.543,5.964,1,0.8791
2012-05-17 17.00.00,24.982,19.447,5.985,1,0.805
2012-05-17 18.00.00,28.143,19.447,5.985,0.986,0.6228
2012-05-17 19.00.00,26.883,19.623,5.985,0.9976,0.5068
2012-05-17 20.00.00,25.254,19.821,5.985,0.9998,0.4507
2012-05-17 21.00.00,24.982,19.623,5.985,1,0.431
2012-05-17 22.00.00,25.208,19.623,5.985,0.9959,0.3877
2012-05-17 23.00.00,25.208,19.623,5.985,0.969,0.3615
2012-05-18 00.00.00,22.416,19.895,4.701,0.2535,0.362
2012-05-18 01.00.00,22.416,19.895,4.701,0.2756,0.3705
2012-05-18 02.00.00,22.416,19.895,4.701,0.2788,0.3644
2012-05-18 03.00.00,22.416,19.895,4.701,0.2185,0.3357
2012-05-18 04.00.00,22.517,19.895,4.701,0.1707,0.2941
2012-05-18 05.00.00,22.517,19.895,4.701,0.1357,0.252
2012-05-18 06.00.00,21.974,12.321,4.405,0.1316,0.227
2012-05-18 07.00.00,19.359,4.825,3.548,0.0694,0.1886
2012-05-18 08.00.00,12.851,3.72,3.215,0.0271,0.1468
2012-05-18 09.00.00,12.281,3.688,3.215,0.0228,0.1224
2012-05-18 10.00.00,12.191,3.72,3.215,0,0.0816
2012-05-18 11.00.00,8.674,3.688,3.215,0,0.0351
2012-05-18 12.00.00,8.683,3.688,3.221,0,0.0197
2012-05-18 13.00.00,11.559,3.702,3.307,0,0.0068
2012-05-18 14.00.00,13.297,3.77,3.67,0,0.0038
2012-05-18 15.00.00,21.659,8.829,4.513,0,0.0139
2012-05-18 16.00.00,22.517,19.845,4.701,0,0.0086
2012-05-18 17.00.00,24.098,20.095,4.701,0,0.0276
2012-05-18 18.00.00,28.751,20.128,4.701,0,0.0743
2012-05-18 19.00.00,28.207,20.212,4.701,0,0.123
2012-05-18 20.00.00,25.99,20.181,4.701,0.0268,0.1517
2012-05-18 21.00.00,24.731,20.095,4.701,0.065,0.1788
2012-05-18 22.00.00,23.473,19.895,4.701,0.0994,0.2423
2012-05-18 23.00.00,22.505,19.895,4.701,0.0967,0.2493
2012-05-19 00.00.00,24.396,19.4,25.686,0.164,0.2532
2012-05-19 01.00.00,24.396,19.4,25.686,0.1447,0.2518
2012-05-19 02.00.00,24.396,19.4,25.686,0.1262,0.2429
2012-05-19 03.00.00,24.396,19.4,25.686,0.1453,0.2447
2012-05-19 04.00.00,31.828,19.4,25.686,0.2103,0.2595
2012-05-19 05.00.00,27.586,19.471,25.686,0.1917,0.2486
2012-05-19 06.00.00,30.704,19.471,25.686,0.1692,0.2054
2012-05-19 07.00.00,24.638,18.866,25.467,0.1386,0.1588
2012-05-19 08.00.00,22.099,14.183,24.038,0.1018,0.1338
2012-05-19 09.00.00,14.937,12.577,21.052,0.019,0.068
2012-05-19 10.00.00,12.155,12.577,21.052,0.0902,0.1833
2012-05-19 11.00.00,12.155,12.801,21.052,0.0749,0.1707
2012-05-19 12.00.00,12.155,14.45,23.519,0.0829,0.1798
2012-05-19 13.00.00,16.804,16.953,24.006,0.0391,0.1406
2012-05-19 14.00.00,22.468,18.164,24.456,0,0.0666
2012-05-19 15.00.00,24.736,19.342,25.32,0,0.0181
2012-05-19 16.00.00,25.21,19.4,25.686,0,0.0201
2012-05-19 17.00.00,33.348,19.487,25.686,0,0.0651
2012-05-19 18.00.00,34.214,19.487,25.686,0,0.06
2012-05-19 19.00.00,26.382,19.487,25.686,0,0.0478
2012-05-19 20.00.00,25.673,19.487,25.686,0,0.0506
2012-05-19 21.00.00,25.116,19.487,25.686,0,0.0364
2012-05-19 22.00.00,25.529,19.487,25.686,0,0.0288
