time,Spot price 2025,Spot price 2035,Spot price 2045,DA forecast,Realised production
25/01/1985 00.00,33.872,50.684,51.545,0,0
25/01/1985 01.00,33.872,50.684,51.545,0,0
25/01/1985 02.00,33.872,50.684,51.545,0,0
25/01/1985 03.00,33.872,50.684,51.545,0,0
25/01/1985 04.00,34.214,50.684,51.545,0.0137,0.0062
25/01/1985 05.00,34.542,50.791,51.545,0.0584,0.0215
25/01/1985 06.00,36.273,50.791,50.66,0.0934,0.036
25/01/1985 07.00,41.356,50.796,51.068,0.1224,0.0674
25/01/1985 08.00,39.049,50.557,49.832,0.171,0.1058
25/01/1985 09.00,37.43,49.94,48.468,0.2635,0.1423
25/01/1985 10.00,36.766,49.94,48.21,0.2408,0.078
25/01/1985 11.00,34.932,49.94,48.21,0.1966,0.0329
25/01/1985 12.00,34.479,49.941,48.228,0.27,0.0455
25/01/1985 13.00,34.745,49.941,49.851,0.3433,0.1007
25/01/1985 14.00,34.747,50.157,50.174,0.5371,0.1785
25/01/1985 15.00,34.715,50.684,51.545,0.5069,0.1507
25/01/1985 16.00,36.772,50.684,51.545,0.423,0.1279
25/01/1985 17.00,37.992,50.7,51.545,0.3408,0.1071
25/01/1985 18.00,39.153,51.325,52.032,0.2944,0.0763
25/01/1985 19.00,36.952,51.325,52.032,0.2851,0.0478
25/01/1985 20.00,35.929,51.121,52.032,0.355,0.0718
25/01/1985 21.00,35.191,51.121,51.545,0.3651,0.0808
25/01/1985 22.00,35.191,50.684,51.545,0.2938,0.0405
25/01/1985 23.00,34.637,50.684,51.545,0.3244,0.0839
26/01/1985 00.00,33.544,47.776,58.022,0.1467,0.1433
26/01/1985 01.00,33.257,48.343,58.022,0.1709,0.1753
26/01/1985 02.00,33.196,48.636,58.022,0.1848,0.1917
26/01/1985 03.00,33.196,48.444,58.022,0.179,0.1812
26/01/1985 04.00,33.196,47.867,58.022,0.2291,0.2037
26/01/1985 05.00,32.731,48.478,58.022,0.2497,0.2278
26/01/1985 06.00,33.272,48.554,58.022,0.2234,0.2403
26/01/1985 07.00,33.272,48.3,58.022,0.2063,0.2556
26/01/1985 08.00,33.595,47.967,58.022,0.2536,0.2826
26/01/1985 09.00,33.595,47.867,56.776,0.3554,0.3401
26/01/1985 10.00,32.813,46.798,56.531,0.3941,0.3703
26/01/1985 11.00,32.211,46.764,56.531,0.4877,0.4158
26/01/1985 12.00,32.211,46.764,56.531,0.5042,0.4498
26/01/1985 13.00,32.139,46.764,56.531,0.447,0.4611
26/01/1985 14.00,32.245,47.176,57.19,0.4426,0.4325
26/01/1985 15.00,32.463,47.364,58.022,0.4442,0.4573
26/01/1985 16.00,32.818,47.364,58.022,0.4811,0.4937
26/01/1985 17.00,34.02,47.364,58.022,0.5184,0.544
26/01/1985 18.00,33.58,47.364,58.022,0.5308,0.6391
26/01/1985 19.00,32.444,47.364,58.022,0.6379,0.7179
26/01/1985 20.00,32.063,47.364,58.022,0.7434,0.7027
26/01/1985 21.00,32.063,47.364,58.022,0.7079,0.6788
26/01/1985 22.00,32.063,47.364,58.022,0.6072,0.5626
26/01/1985 23.00,32.063,47.364,58.022,0.5948,0.5186
27/01/1985 00.00,31.808,48.866,57.213,0.395,0.4792
27/01/1985 01.00,31.394,48.866,57.213,0.4013,0.4846
27/01/1985 02.00,31.248,48.866,57.213,0.4964,0.4977
27/01/1985 03.00,31.248,48.866,57.213,0.5513,0.4659
27/01/1985 04.00,31.248,48.866,57.213,0.4338,0.4128
27/01/1985 05.00,31.248,48.866,57.213,0.3969,0.367
27/01/1985 06.00,31.248,49.399,57.213,0.3686,0.3329
27/01/1985 07.00,32.786,49.807,57.213,0.2712,0.3044
27/01/1985 08.00,34.124,49.623,56.459,0.1879,0.2565
27/01/1985 09.00,33.676,46.534,54.702,0.1442,0.1785
27/01/1985 10.00,32.902,46.534,54.702,0.0759,0.1162
27/01/1985 11.00,33.01,46.534,54.702,0.0151,0.0555
27/01/1985 12.00,33.413,46.572,54.702,0.0004,0.0268
27/01/1985 13.00,33.729,47.675,54.881,0,0.004
27/01/1985 14.00,35.168,49.084,56.766,0,0
27/01/1985 15.00,36.606,50.874,57.213,0,0
27/01/1985 16.00,37.897,52.459,57.376,0,0
27/01/1985 17.00,43.551,64.559,57.494,0.0092,0.0111
27/01/1985 18.00,43.551,64.559,57.213,0.0415,0.0718
27/01/1985 19.00,36.645,51.885,57.213,0.0572,0.1102
27/01/1985 20.00,36.128,50.469,57.213,0.071,0.1267
27/01/1985 21.00,35.895,50.321,57.213,0.0515,0.1335
27/01/1985 22.00,35.168,49.88,57.213,0.0603,0.127
27/01/1985 23.00,35.011,48.866,57.213,0.0201,0.1105
28/01/1985 00.00,32.905,48.075,53.848,0.0982,0.1172
28/01/1985 01.00,32.314,48.075,53.848,0.0639,0.1337
28/01/1985 02.00,31.992,48.075,53.848,0.0752,0.1676
28/01/1985 03.00,31.673,47.285,53.848,0.0769,0.1829
28/01/1985 04.00,31.673,47.285,53.848,0.0919,0.1971
28/01/1985 05.00,31.966,47.285,53.848,0.1092,0.2103
28/01/1985 06.00,32.645,47.265,53.491,0.181,0.2813
28/01/1985 07.00,37.763,48.473,54.336,0.2678,0.3452
28/01/1985 08.00,34.854,46.767,53.317,0.3133,0.3689
28/01/1985 09.00,32.268,45.374,51.442,0.2745,0.3597
28/01/1985 10.00,31.966,45.005,50.811,0.2277,0.2996
28/01/1985 11.00,31.377,45.148,50.811,0.2759,0.3305
28/01/1985 12.00,31.6,45.35,50.811,0.2449,0.3515
28/01/1985 13.00,32.245,45.635,50.92,0.2207,0.3571
28/01/1985 14.00,32.314,45.847,51.896,0.1935,0.3452
28/01/1985 15.00,33.219,47.235,53.848,0.2039,0.3463
28/01/1985 16.00,32.027,48.026,53.848,0.2514,0.3888
28/01/1985 17.00,31.025,48.075,53.848,0.3622,0.5093
28/01/1985 18.00,29.809,48.075,53.848,0.3657,0.5387
28/01/1985 19.00,29.517,47.285,53.848,0.3802,0.5477
28/01/1985 20.00,29.517,47.285,53.848,0.4144,0.5711
28/01/1985 21.00,29.517,47.285,53.848,0.5407,0.6496
28/01/1985 22.00,29.517,47.285,53.848,0.5442,0.6119
28/01/1985 23.00,29.517,47.285,53.848,0.5466,0.6362
29/01/1985 00.00,30.096,44.555,45.225,0.412,0.5816
29/01/1985 01.00,30.096,44.555,45.225,0.369,0.5338
29/01/1985 02.00,30.096,44.555,45.225,0.2897,0.4522
29/01/1985 03.00,30.096,44.555,45.225,0.2898,0.4284
29/01/1985 04.00,30.648,44.555,45.225,0.2764,0.3989
29/01/1985 05.00,32.469,44.555,45.225,0.31,0.4004
29/01/1985 06.00,33.185,44.555,44.628,0.3743,0.443
29/01/1985 07.00,34.15,42.911,44.248,0.5098,0.523
29/01/1985 08.00,32.182,42.911,44.004,0.5274,0.528
29/01/1985 09.00,31.551,42.911,43.193,0.5009,0.5061
29/01/1985 10.00,31.946,42.657,42.707,0.5326,0.469
29/01/1985 11.00,32.139,42.218,42.707,0.5283,0.4983
29/01/1985 12.00,31.503,42.273,42.707,0.4297,0.5047
29/01/1985 13.00,31.354,42.275,43.342,0.3045,0.4608
29/01/1985 14.00,30.981,42.275,43.973,0.1812,0.3709
29/01/1985 15.00,31.46,43.533,44.568,0.1685,0.3875
29/01/1985 16.00,31.647,44.596,45.225,0.15,0.3797
29/01/1985 17.00,32.402,45.179,45.225,0.1587,0.4052
29/01/1985 18.00,32.501,45.179,45.225,0.2397,0.4759
29/01/1985 19.00,32.501,45.473,45.225,0.3704,0.5679
29/01/1985 20.00,32.501,45.587,45.225,0.3711,0.5032
29/01/1985 21.00,32.501,45.587,45.225,0.3296,0.467
29/01/1985 22.00,32.501,45.587,45.225,0.3255,0.4788
29/01/1985 23.00,32.501,45.715,45.225,0.2789,0.4132
30/01/1985 00.00,32.5,49.221,46.852,0.4767,0.4092
30/01/1985 01.00,32.5,49.221,46.852,0.356,0.3078
30/01/1985 02.00,32.589,49.221,46.852,0.3482,0.2873
30/01/1985 03.00,32.589,49.221,46.852,0.4253,0.3914
30/01/1985 04.00,32.589,49.221,46.852,0.522,0.4966
30/01/1985 05.00,32.668,49.221,46.852,0.7271,0.653
30/01/1985 06.00,33.933,47.931,46.045,0.7963,0.7156
30/01/1985 07.00,38.287,48.257,46.181,0.7838,0.6576
30/01/1985 08.00,36.275,47.931,45.834,0.9378,0.8301
30/01/1985 09.00,34.152,46.461,44.875,0.9862,0.9117
30/01/1985 10.00,31.545,45.591,43.326,1,0.9997
30/01/1985 11.00,31.407,45.388,43.326,1,1
30/01/1985 12.00,29.961,45.17,43.326,1,0.9905
30/01/1985 13.00,29.961,45.17,43.722,0.9847,0.946
30/01/1985 14.00,30.797,45.366,45.158,0.9225,0.7817
30/01/1985 15.00,31.584,46.769,45.976,0.7187,0.5891
30/01/1985 16.00,32.588,49.095,46.852,0.4814,0.4271
30/01/1985 17.00,33.834,49.221,46.852,0.311,0.2545
30/01/1985 18.00,36.247,49.221,46.852,0.198,0.1235
30/01/1985 19.00,35.286,49.221,46.852,0.1952,0.1025
30/01/1985 20.00,35.497,49.221,46.852,0.1097,0.0383
30/01/1985 21.00,34.369,49.221,46.852,0.1121,0.0481
30/01/1985 22.00,33.169,49.221,46.852,0.1402,0.0533
30/01/1985 23.00,32.712,49.221,46.852,0.1509,0.0559
31/01/1985 00.00,32.14,45.154,39.534,0.0466,0.1054
31/01/1985 01.00,32.06,45.154,39.534,0.1498,0.1824
31/01/1985 02.00,31.921,45.154,39.534,0.2971,0.2728
31/01/1985 03.00,30.681,45.043,39.534,0.411,0.3454
31/01/1985 04.00,30.681,45.043,39.534,0.4966,0.4058
31/01/1985 05.00,30.681,45.043,39.534,0.6037,0.4741
31/01/1985 06.00,30.118,44.661,38.979,0.613,0.5279
31/01/1985 07.00,35.49,45.338,38.979,0.4652,0.5407
31/01/1985 08.00,30.545,42.723,38.979,0.5333,0.6097
31/01/1985 09.00,27.211,38.628,38.886,0.5539,0.574
31/01/1985 10.00,28.601,31.947,36.88,0.5399,0.5114
31/01/1985 11.00,24.433,30.994,36.326,0.5971,0.553
31/01/1985 12.00,24.433,30.994,36.326,0.5616,0.6253
31/01/1985 13.00,24.433,31.795,37.088,0.7128,0.8629
31/01/1985 14.00,28.165,33.437,38.815,0.8151,0.9418
31/01/1985 15.00,29.892,36.487,38.99,0.7279,0.8926
31/01/1985 16.00,30.724,44.544,39.534,0.85,0.9638
31/01/1985 17.00,30.43,45.043,39.534,0.9289,0.992
31/01/1985 18.00,29.734,45.043,39.534,0.8995,0.9854
31/01/1985 19.00,29.734,45.043,39.534,0.8711,0.982
31/01/1985 20.00,29.734,45.043,39.534,0.9459,1
31/01/1985 21.00,29.871,45.043,39.534,0.9689,1
31/01/1985 22.00,29.734,45.043,39.534,0.9924,1
31/01/1985 23.00,29.734,45.043,39.534,0.9676,1
01/02/1985 00.00,24.735,25.544,14.265,1,0.9877
01/02/1985 01.00,24.735,25.544,14.265,1,0.9903
01/02/1985 02.00,24.735,25.544,14.265,1,0.9747
01/02/1985 03.00,24.735,25.544,14.265,1,0.8879
01/02/1985 04.00,24.735,25.544,14.265,0.9922,0.8813
01/02/1985 05.00,24.735,25.544,14.265,0.9973,0.9068
01/02/1985 06.00,27.815,25.471,13.917,0.9976,0.8541
01/02/1985 07.00,27.89,25.513,13.701,0.9987,0.8562
01/02/1985 08.00,27.89,25.404,13.701,0.9778,0.8338
01/02/1985 09.00,27.89,24.767,12.983,0.9352,0.7563
01/02/1985 10.00,29.586,24.042,12.856,0.952,0.782
01/02/1985 11.00,31.931,23.258,12.856,0.8936,0.7216
01/02/1985 12.00,27.89,23.258,12.856,0.8489,0.6813
01/02/1985 13.00,26.606,23.258,13.011,0.8176,0.5912
01/02/1985 14.00,24.948,23.258,13.06,0.6224,0.4315
01/02/1985 15.00,24.735,25.481,14.265,0.5195,0.332
01/02/1985 16.00,25.383,25.544,14.265,0.5903,0.3458
01/02/1985 17.00,24.993,25.544,14.265,0.8585,0.5569
01/02/1985 18.00,26.606,25.544,14.265,0.9896,0.803
01/02/1985 19.00,26.519,25.544,14.265,0.9947,0.804
01/02/1985 20.00,24.956,25.544,14.265,0.976,0.7607
01/02/1985 21.00,24.735,25.544,14.265,0.9476,0.6759
01/02/1985 22.00,24.735,25.544,14.265,0.9517,0.6453
01/02/1985 23.00,24.735,25.544,14.265,0.9495,0.6014
02/02/1985 00.00,27.104,44.637,51.445,0.3032,0.558
02/02/1985 01.00,27.104,44.637,51.445,0.2877,0.503
02/02/1985 02.00,27.104,44.925,51.445,0.2963,0.4643
02/02/1985 03.00,27.208,44.925,51.445,0.2746,0.4454
02/02/1985 04.00,27.43,44.961,51.445,0.2158,0.3841
02/02/1985 05.00,27.706,44.984,51.445,0.1312,0.3306
02/02/1985 06.00,28.139,45.848,51.445,0.113,0.3013
02/02/1985 07.00,30.258,45.848,51.445,0.0953,0.2742
02/02/1985 08.00,30.149,43.861,49.923,0.0732,0.2307
02/02/1985 09.00,26.975,30.382,49.212,0.067,0.1842
02/02/1985 10.00,26.871,30.382,49.212,0.0346,0.1205
02/02/1985 11.00,26.792,30.382,49.212,0.0214,0.0866
02/02/1985 12.00,26.792,30.402,49.491,0.0728,0.1563
02/02/1985 13.00,26.792,33.24,49.84,0.1314,0.2537
02/02/1985 14.00,28.038,39.297,50.457,0.2245,0.4271
02/02/1985 15.00,28.931,44.637,51.445,0.1425,0.3316
02/02/1985 16.00,31.883,44.637,51.445,0.0876,0.2897
02/02/1985 17.00,27.698,44.637,51.445,0.0738,0.2187
02/02/1985 18.00,27.104,44.637,51.445,0.0767,0.2177
02/02/1985 19.00,27.104,44.637,51.445,0.1267,0.283
02/02/1985 20.00,27.104,44.637,51.445,0.2024,0.318
02/02/1985 21.00,27.104,44.637,51.445,0.1698,0.266
02/02/1985 22.00,27.104,44.637,51.445,0.2766,0.3621
02/02/1985 23.00,27.104,44.637,51.445,0.2657,0.3407
03/02/1985 00.00,31.727,50.056,57.23,0.5762,0.316
03/02/1985 01.00,31.727,50.056,57.23,0.4719,0.251
03/02/1985 02.00,31.727,50.056,57.23,0.7857,0.3532
03/02/1985 03.00,31.656,50.056,57.23,0.8941,0.4282
03/02/1985 04.00,31.544,50.056,57.23,0.9189,0.4753
03/02/1985 05.00,31.544,50.056,57.23,0.8861,0.4372
03/02/1985 06.00,31.443,50.056,57.23,0.6798,0.3263
03/02/1985 07.00,31.727,50.056,57.23,0.3953,0.1811
03/02/1985 08.00,32.053,46.547,54.704,0.239,0.0861
03/02/1985 09.00,32.326,40.979,46.496,0.1977,0.0453
03/02/1985 10.00,32.326,39.543,46.496,0.3781,0.1696
03/02/1985 11.00,33.793,41.334,46.496,0.376,0.1522
03/02/1985 12.00,33.97,43.687,46.496,0.4394,0.1997
03/02/1985 13.00,34.124,44.673,51.264,0.4326,0.1944
03/02/1985 14.00,34.823,45.691,55.095,0.2764,0.113
03/02/1985 15.00,37.367,50.566,57.23,0.2656,0.0908
03/02/1985 16.00,50.643,53.903,57.835,0.2832,0.0846
03/02/1985 17.00,51.766,53.931,57.835,0.2198,0.0752
03/02/1985 18.00,50.643,53.931,57.835,0.2745,0.0847
03/02/1985 19.00,49.379,53.903,57.835,0.2941,0.0786
03/02/1985 20.00,38.42,53.903,57.835,0.3209,0.0732
03/02/1985 21.00,37.906,53.757,57.835,0.3308,0.086
03/02/1985 22.00,37.906,53.173,57.835,0.3037,0.0656
03/02/1985 23.00,36.892,52.132,57.835,0.2094,0.0199
04/02/1985 00.00,39.299,51.402,60.542,0.1391,0.0237
04/02/1985 01.00,37.992,51.402,60.542,0.1957,0.0274
04/02/1985 02.00,36.299,51.238,60.542,0.2431,0.0452
04/02/1985 03.00,36.299,51.238,60.542,0.2345,0.0547
04/02/1985 04.00,36.299,51.238,60.542,0.2034,0.0629
04/02/1985 05.00,36.646,51.402,60.542,0.2034,0.0678
04/02/1985 06.00,39.652,51.367,59.838,0.2068,0.1014
04/02/1985 07.00,44.409,52.058,59.887,0.2993,0.176
04/02/1985 08.00,38.031,49.916,60.035,0.3957,0.2572
04/02/1985 09.00,36.272,48.082,57.621,0.5588,0.3268
04/02/1985 10.00,34.991,48.082,57.544,0.7585,0.3984
04/02/1985 11.00,34.41,48.356,57.621,0.8474,0.4268
04/02/1985 12.00,34.41,49.128,58.75,0.951,0.5864
04/02/1985 13.00,35.399,49.916,59.235,0.9786,0.7227
04/02/1985 14.00,36.988,50.535,59.683,0.9903,0.691
04/02/1985 15.00,37.367,51.225,60.181,0.8186,0.4717
04/02/1985 16.00,43.527,51.759,60.542,0.6316,0.3682
04/02/1985 17.00,39.406,51.864,60.542,0.5794,0.3448
04/02/1985 18.00,36.299,51.759,60.542,0.4631,0.3038
04/02/1985 19.00,35.377,51.225,60.542,0.3586,0.224
04/02/1985 20.00,34.875,51.225,60.542,0.4252,0.2352
04/02/1985 21.00,34.875,51.225,60.542,0.424,0.237
04/02/1985 22.00,34.875,51.225,60.542,0.4559,0.2667
04/02/1985 23.00,34.875,51.225,60.542,0.4846,0.2585
05/02/1985 00.00,49.945,73.112,89.593,0.2918,0.2016
05/02/1985 01.00,49.945,73.112,89.593,0.2131,0.1541
05/02/1985 02.00,49.945,73.112,89.593,0.1927,0.1271
05/02/1985 03.00,49.945,73.112,89.593,0.1349,0.0819
05/02/1985 04.00,49.945,73.112,89.593,0.0599,0.0258
05/02/1985 05.00,49.989,73.251,89.593,0.0183,0
05/02/1985 06.00,62.201,72.804,75.859,0,0
05/02/1985 07.00,64.77,71.562,63.441,0,0
05/02/1985 08.00,50.935,67.205,62.782,0,0
05/02/1985 09.00,46.326,64.325,60.668,0,0.0053
05/02/1985 10.00,46.326,65.594,60.668,0,0
05/02/1985 11.00,46.326,65.594,61.116,0,0
05/02/1985 12.00,47.2,65.832,61.746,0,0
05/02/1985 13.00,49.356,67.406,61.746,0,0
05/02/1985 14.00,63.929,68.858,62.799,0,0
05/02/1985 15.00,70.983,93.262,67.513,0,0
05/02/1985 16.00,73.771,100.486,89.593,0,0.0137
05/02/1985 17.00,73.022,100.73,89.593,0,0.034
05/02/1985 18.00,72.711,100.486,89.593,0,0.051
05/02/1985 19.00,72.087,100.486,89.593,0,0.0683
05/02/1985 20.00,69.964,100.486,89.593,0,0.0445
05/02/1985 21.00,65.368,100.486,89.593,0,0.0098
05/02/1985 22.00,65.605,100.486,89.593,0,0.0035
05/02/1985 23.00,64.277,100.486,89.63,0,0
06/02/1985 00.00,64.856,99.489,67.632,0.0028,0
06/02/1985 01.00,64.856,99.489,67.632,0,0
06/02/1985 02.00,65.016,99.974,67.632,0,0
06/02/1985 03.00,65.016,100.205,67.632,0.0007,0
06/02/1985 04.00,70.736,100.629,67.632,0,0
06/02/1985 05.00,73.471,100.907,67.783,0.0073,0
06/02/1985 06.00,74.766,103.383,66.957,0,0
06/02/1985 07.00,79.943,107.772,67.978,0.0092,0
06/02/1985 08.00,72.974,103.559,68.187,0.0146,0
06/02/1985 09.00,72.602,103.383,65.533,0.0258,0
06/02/1985 10.00,70.565,103.154,64.057,0.0443,0.0121
06/02/1985 11.00,69.757,99.934,62.541,0.0874,0.0252
06/02/1985 12.00,70.565,99.934,62.185,0.0916,0.0095
06/02/1985 13.00,70.995,99.934,62.185,0.0535,0
06/02/1985 14.00,69.725,99.934,62.185,0.0337,0
06/02/1985 15.00,71.417,99.934,62.541,0.0514,0.0024
06/02/1985 16.00,71.037,99.489,67.632,0.1627,0.0765
06/02/1985 17.00,69.349,99.489,67.632,0.2691,0.1701
06/02/1985 18.00,64.053,96.403,67.632,0.258,0.1646
06/02/1985 19.00,61.404,96.403,67.632,0.3333,0.2262
06/02/1985 20.00,61.404,96.403,67.632,0.3031,0.2159
06/02/1985 21.00,61.404,96.403,67.632,0.2679,0.213
06/02/1985 22.00,61.404,96.403,67.632,0.3789,0.2958
06/02/1985 23.00,61.404,96.403,67.632,0.3701,0.306
07/02/1985 00.00,45.475,67.679,73.913,0.3908,0.2786
07/02/1985 01.00,45.475,67.679,73.913,0.3618,0.2524
07/02/1985 02.00,45.475,67.679,73.913,0.3221,0.244
07/02/1985 03.00,45.92,67.679,73.913,0.2958,0.2479
07/02/1985 04.00,45.92,67.679,73.913,0.2964,0.2582
07/02/1985 05.00,48.489,67.679,73.913,0.3111,0.2937
07/02/1985 06.00,49.379,61.525,70.861,0.338,0.2905
07/02/1985 07.00,64.129,64.212,72.511,0.3548,0.3057
07/02/1985 08.00,49.864,58.453,71.174,0.3094,0.2801
07/02/1985 09.00,47.2,55.622,68.576,0.2835,0.247
07/02/1985 10.00,46.819,55.622,66.615,0.3763,0.2721
07/02/1985 11.00,46.403,55.952,66.615,0.4116,0.3078
07/02/1985 12.00,46.403,57.88,69.53,0.4239,0.2835
07/02/1985 13.00,46.741,58.454,69.538,0.3729,0.2379
07/02/1985 14.00,49.356,58.972,69.929,0.3664,0.2107
07/02/1985 15.00,58.863,60.94,73.913,0.3261,0.1797
07/02/1985 16.00,64.422,68.412,73.913,0.259,0.1318
07/02/1985 17.00,64.422,72.22,73.913,0.1982,0.0969
07/02/1985 18.00,59.999,93.244,73.913,0.1781,0.0763
07/02/1985 19.00,49.428,93.244,73.913,0.2035,0.0748
07/02/1985 20.00,48.181,93.244,73.913,0.1675,0.0464
07/02/1985 21.00,48.062,93.244,73.913,0.111,0.0177
07/02/1985 22.00,48.062,93.244,73.913,0.0314,0
07/02/1985 23.00,47.287,93.244,73.913,0.0363,0
08/02/1985 00.00,41.864,55.768,71.375,0.0661,0.0133
08/02/1985 01.00,41.269,55.768,71.375,0.0893,0.0386
08/02/1985 02.00,40.156,55.768,71.375,0.071,0.0256
08/02/1985 03.00,40.156,55.768,71.375,0.0815,0.0279
08/02/1985 04.00,40.312,55.768,71.375,0.1288,0.0555
08/02/1985 05.00,40.735,55.768,71.375,0.1723,0.0758
08/02/1985 06.00,43.551,55.768,69.27,0.162,0.0896
08/02/1985 07.00,44.736,57.049,71.248,0.1612,0.0953
08/02/1985 08.00,42.868,56.925,70.906,0.0798,0.0784
08/02/1985 09.00,41.948,55.164,69.607,0.0211,0.0483
08/02/1985 10.00,40.828,54.149,69.379,0.0097,0.0262
08/02/1985 11.00,40.125,54.149,69.379,0.0271,0.046
08/02/1985 12.00,39.611,54.149,69.379,0.087,0.1016
08/02/1985 13.00,39.654,55.768,70.247,0.1103,0.1334
08/02/1985 14.00,39.971,55.768,70.377,0.0834,0.1279
08/02/1985 15.00,40.745,55.768,71.375,0.0684,0.1414
08/02/1985 16.00,40.745,55.768,71.375,0.0652,0.1728
08/02/1985 17.00,39.439,54.149,71.375,0.0732,0.1915
08/02/1985 18.00,39.263,54.149,71.375,0.0745,0.2156
08/02/1985 19.00,39.263,54.149,71.375,0.075,0.2281
08/02/1985 20.00,39.263,54.149,71.375,0.0289,0.1981
08/02/1985 21.00,39.263,54.149,71.375,0.0003,0.1683
08/02/1985 22.00,39.263,54.149,71.375,0,0.1855
08/02/1985 23.00,39.263,54.149,71.375,0,0.2015
09/02/1985 00.00,36.103,56.083,61.582,0.4766,0.2184
09/02/1985 01.00,36.103,56.083,61.582,0.4942,0.2423
09/02/1985 02.00,36.265,56.083,61.582,0.4661,0.2691
09/02/1985 03.00,36.265,56.083,61.582,0.518,0.2919
09/02/1985 04.00,36.785,56.083,61.582,0.498,0.2983
09/02/1985 05.00,37.718,56.083,61.582,0.4539,0.2866
09/02/1985 06.00,40.284,56.083,61.582,0.3574,0.2873
09/02/1985 07.00,40.515,56.083,61.582,0.3106,0.2838
09/02/1985 08.00,40.558,55.892,60.496,0.3147,0.2844
09/02/1985 09.00,40.515,53.246,58.461,0.3255,0.2845
09/02/1985 10.00,39.074,53.246,58.461,0.3721,0.2917
09/02/1985 11.00,37.747,53.246,58.623,0.3524,0.2838
09/02/1985 12.00,37.03,53.246,58.71,0.3624,0.2811
09/02/1985 13.00,36.265,53.451,59.079,0.3729,0.2945
09/02/1985 14.00,36.91,55.955,60.297,0.3654,0.3057
09/02/1985 15.00,36.265,56.134,61.582,0.3224,0.2968
09/02/1985 16.00,36.079,56.134,61.582,0.2805,0.2848
09/02/1985 17.00,36.079,56.134,61.582,0.2187,0.2885
09/02/1985 18.00,36.079,56.134,61.582,0.2058,0.2856
09/02/1985 19.00,36.079,56.134,61.582,0.2151,0.2641
09/02/1985 20.00,36.079,56.134,61.582,0.1805,0.2311
09/02/1985 21.00,36.079,56.134,61.582,0.1156,0.1976
09/02/1985 22.00,36.079,56.134,61.582,0.0319,0.1279
09/02/1985 23.00,36.079,56.134,61.582,0.0143,0.1229
10/02/1985 00.00,35.787,59.471,61.475,0.163,0.1209
10/02/1985 01.00,35.787,59.471,61.475,0.1601,0.1396
10/02/1985 02.00,35.787,59.471,61.475,0.1203,0.143
10/02/1985 03.00,35.787,59.471,61.475,0.1063,0.1422
10/02/1985 04.00,35.787,59.471,61.475,0.0832,0.1438
10/02/1985 05.00,35.787,59.471,61.475,0.0195,0.1299
10/02/1985 06.00,36.001,59.471,61.475,0.0253,0.1252
10/02/1985 07.00,36.271,59.471,61.475,0,0.0711
10/02/1985 08.00,35.35,55.445,59.808,0,0.0483
10/02/1985 09.00,32.404,50.487,57.643,0,0.037
10/02/1985 10.00,32.343,49.647,57.643,0,0.018
10/02/1985 11.00,31.668,49.647,57.643,0,0.0154
10/02/1985 12.00,31.668,49.647,57.643,0,0.0169
10/02/1985 13.00,31.668,49.647,58.125,0,0.0144
10/02/1985 14.00,33.228,51.518,59.499,0,0.0037
10/02/1985 15.00,36.416,58.774,61.475,0,0
10/02/1985 16.00,37.792,59.471,61.475,0,0
10/02/1985 17.00,40.344,59.471,61.475,0,0
10/02/1985 18.00,41.128,59.471,61.475,0,0
10/02/1985 19.00,41.136,59.471,61.475,0,0
10/02/1985 20.00,41.136,59.471,61.475,0,0
10/02/1985 21.00,40.735,59.789,61.475,0,0
10/02/1985 22.00,40.735,59.471,61.475,0,0
10/02/1985 23.00,40.735,59.471,61.475,0,0
11/02/1985 00.00,43.103,69.227,74.481,0,0
11/02/1985 01.00,43.103,69.227,74.481,0,0
11/02/1985 02.00,43.103,69.227,74.481,0,0
11/02/1985 03.00,43.103,69.227,74.481,0,0
11/02/1985 04.00,43.103,69.227,74.481,0,0
11/02/1985 05.00,44.07,69.227,74.481,0,0
11/02/1985 06.00,48.764,65.121,73.344,0,0
11/02/1985 07.00,50.099,64.173,73.582,0,0
11/02/1985 08.00,44.094,55.092,72.656,0,0
11/02/1985 09.00,41.986,52.51,71.28,0,0
11/02/1985 10.00,41.014,51.526,69.589,0,0
11/02/1985 11.00,39.888,50.852,69.589,0,0
11/02/1985 12.00,35.554,50.244,69.589,0,0
11/02/1985 13.00,35.554,50.244,69.589,0,0
11/02/1985 14.00,38.309,50.244,69.589,0,0
11/02/1985 15.00,40.645,51.808,71.79,0,0
11/02/1985 16.00,43.103,69.227,74.481,0,0
11/02/1985 17.00,45.403,69.227,74.481,0,0
11/02/1985 18.00,43.551,69.227,74.481,0,0
11/02/1985 19.00,43.103,69.227,74.481,0.0427,0
11/02/1985 20.00,43.103,69.227,74.481,0.0852,0
11/02/1985 21.00,43.103,69.227,74.481,0.0893,0.0102
11/02/1985 22.00,43.551,69.227,74.481,0.0754,0.0356
11/02/1985 23.00,43.103,69.227,74.481,0.0649,0.0375
12/02/1985 00.00,43.261,65.722,73.344,0.0684,0.055
12/02/1985 01.00,43.261,65.722,73.344,0.076,0.0676
12/02/1985 02.00,43.261,65.722,73.344,0.0554,0.0774
12/02/1985 03.00,43.261,65.722,73.344,0.0502,0.0914
12/02/1985 04.00,45.157,65.722,73.344,0.0301,0.1014
12/02/1985 05.00,49.181,65.722,73.344,0.0315,0.1064
